sk_ato,proposicao_id,documento_id,comissao_sigla,verdict_estrutural,verdict_prosa,clausula,via
78017,16490,292909,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 649/2023 no âmbito da CEC.",parecer_autor
78018,16496,312172,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78019,16496,293701,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante da relevância do tema e da abrangência das medidas propostas, recomendamos, portanto, o voto pela APROVAÇÃO do Projeto de Lei nº 687/2023, quanto ao mérito, na forma da Emenda Modificativa nº 01 apresentada por esta relatoria, no âmbito desta Comissão de Fiscalização, Governança, Transparência e Controle.",parecer_autor
78020,16501,290161,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel,"Pelo exposto, manifesto voto pela ADMISSIBILIDADE do Projeto de Lei n.º 650/2023.",parecer_autor
78021,16501,311836,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),admissivel_com_ressalva,"III - CONCLUSÕES Ante o exposto, tendo em vista que a proposição atende requisitos de admissibilidade, bem como apresenta caráter meritório, voto, no âmbito desta Comissão de Economia, Orçamento e Finanças, pela ADMISSIBILIDADE e APROVAÇÃO no mérito do PL nº 650/2023, na forma de sua redação original.",parecer_autor
78022,16504,282034,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 657/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento do Substitutivo anexo.",parecer_autor
78023,16511,292822,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 652 de 2023, com a Emenda Modificativa proposta, nesta Comissão de Saúde.",parecer_autor
78024,16520,300800,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 655/2023.",parecer_autor
78025,16563,287027,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"Diante do exposto, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento, no âmbito desta COMISSÃO DE ECONOMIA, ORÇAMENTO E FINANÇAS, manifestamos voto pela APROVAÇÃO e ADMISSIBILIDADE do Projeto de Lei nº 690 de 2023, na forma de sua redação original.",parecer_autor
78026,16569,289865,GAB DEP FÁBIO FÉLIX,Aprovado(a),merito_favoravel,"Ante do exposto, voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 692, de 2023, no âmbito desta Comissão de Transporte e Mobilidade Urbana",parecer_autor
78027,16575,292994,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Em face do exposto, no âmbito da Comissão de Assuntos Sociais, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 717, de 2023.",parecer_autor
78028,16593,298368,GAB DEP ROBÉRIO NEGREIROS,Não apreciado(a),inadmissivel,"III – CONCLUSÃO Ante o exposto, com fundamento nos arts. 53, 71, § 1º, inciso II, da Lei Orgânica do Distrito Federal, concluímos pela INADMISSIBILIDADE constitucional e jurídica do Projeto de Lei Complementar nº 33/2023, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
78029,16606,300422,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel_com_ressalva,"III - CONCLUSÕES Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 55/2023 no âmbito da CCJ, na forma do substitutivo anexo.",parecer_autor
78030,16609,282030,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel_com_ressalva,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 733/2023, na forma do substitutivo proposto, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
78031,16650,312069,GAB DEP IOLANDO,Não apreciado(a),admissivel,"III - CONCLUSÕES Pelo exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 668/2023 com a emenda anexa.",parecer_autor
78032,16662,297300,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 669/2023, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
78033,16712,291296,GAB DEP PAULA BELMONTE,Não apreciado(a),merito_favoravel,"Diante da relevância do tema e da abrangência das medidas propostas, recomendamos, portanto, o voto pela APROVAÇÃO do Projeto de Lei nº 686/2023, quanto ao mérito, na forma do SUBSTITUTIVO da CDC, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
78034,16716,294991,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"ço significativo para a administração pública do Distrito Federal, ao promover uma comunicação mais eficiente, inclusiva e transparente, com benefícios diretos para a população e para a gestão pública, razão pela qual o voto é pela APROVAÇÃO do Projeto de Lei n° 714/2023.",parecer_autor
78035,16763,291191,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"Sua implementação contribuirá para reduzir a carga das DTNs no DF, promover equidade em saúde e avançar nas metas da Agenda 2030. Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 700/2023.",parecer_autor
78036,16763,290957,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),sem_clausula,,parecer_autor
78037,16772,320828,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78038,16772,300799,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"sco de doença e de outros agravos e ao acesso universal e igualitário às ações e serviços para sua promoção, proteção e recuperação.” Assim, considerando que a proposição se reveste de mérito, relevância e oportunidade, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 742 de 2023, nesta Comissão de Saúde.",parecer_autor
78039,16773,295413,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"ntegradas de saúde pública e garantir mais proteção social e animal, reconhecendo a relevância do tema para a saúde coletiva e o desenvolvimento sustentável, equidade e inclusão social nas populações mais vulneráveis, o voto, no mérito, é pela aprovação do Projeto de Lei n.º 699, de 2023.",parecer_autor
78040,16811,307679,GAB DEP JAQUELINE SILVA,Aprovado(a),merito_favoravel,"III - CONCLUSÃO Diante do exposto, restringindo-se a análise ao mérito da proposição, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 683 de 2023, no âmbito da Comissão de Defesa dos Direitos Humanos, Cidadania e Legislação Participativa.",parecer_autor
78041,16868,311993,GAB DEP PAULA BELMONTE,Aprovado(a),admissivel,"Diante do exposto, o voto, no âmbito desta Comissão de Economia, Orçamento e Finanças, é pela ADMISSIBILIDADE do Projeto de Lei nº 705, de 2023, de autoria do deputado Pastor Daniel de Castro, nos termos do art. 65, I e III, “a”, e § 1º, do RICLDF.",parecer_autor
78042,16876,293695,GAB DEP JORGE VIANNA,Aprovado(a),admissivel,"Assim, no âmbito da CEOF, vota-se pela admissibilidade e aprovação Projeto de Lei nº 706/2023, conforme o art. 65, I e III, “c”, do RICLDF.",parecer_autor
78043,16892,289081,GAB DEP PAULA BELMONTE,Aprovado(a),admissivel,"Diante do exposto, o voto, no âmbito desta Comissão de Economia, Orçamento e Finanças, é pela admissibilidade do Projeto de Lei nº 707, de 2023, nos termos do art. 65, I e III, § 1º, do RICLDF, É o voto.",parecer_autor
78044,16909,292537,CEOF,Aprovado(a),admissivel,"rá compensado com aumento equivalente sobre a renda da população como se evidencia do trecho extraído do Estudo Técnico n.º 5/2023 - SEFAZ/SEF/SUAE/COPEF/GEMPE: III - CONCLUSÕES Pelo exposto, vota-se, no âmbito da CEOF, pela admissibilidade da homologação do Convênio ICMS nº 81, de 22 de junho de 2023, e do Convênio ICMS nº 122, de 9 de agosto de 2023 nos termos do Projeto de Decreto Legislativo em anexo.",parecer_autor
78045,16927,288745,GAB DEP IOLANDO,Aprovado(a),admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 716/2023, no âmbito desta Comissão de Constituição e Justiça.",parecer_autor
78046,17166,314522,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
78047,17199,301243,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"III – CONCLUSÃO Diante do exposto, o voto é pela APROVAÇÃO do Projeto de Lei n° 723/2023.",parecer_autor
78048,17263,316824,GAB DEP RICARDO VALE,Não apreciado(a),merito_favoravel,"Diante disso, no mérito, voto pela APROVAÇÃO do Projeto de Lei nº 730/2023.",parecer_autor
78049,17277,290512,GAB DEP JAQUELINE SILVA,Aprovado(a),admissivel,"Isso Posto, vota-se, no âmbito da CEOF, pela admissibilidade do PL nº 735/2023, no âmbito desta CEOF.",parecer_autor
78050,17318,291896,GAB DEP THIAGO MANZONI,Não apreciado(a),inadmissivel,"III – CONCLUSÃO Diante das razões expostas, manifesta-se pela INADMISSIBILIDADE do Projeto de Lei nº 771/2023, por padecer de vício de iniciativa e afronta ao princípio constitucional da separação e independência dos poderes, nos termos dos artigos 21, inciso XII, 96, inciso II, alínea “b”, e 236, §2º, todos da Constituição Federal de 19",parecer_autor
78051,17321,320198,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78052,17336,320822,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
78053,17339,305852,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 741/2023, no âmbito da Comissão de Educação e Cultura, na forma do substitutivo anexo.",parecer_autor
78054,17359,320813,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78055,17387,292853,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, no âmbito da Comissão de Educação e Cultura somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 824/2023, na forma do substitutivo anexo.",parecer_autor
78056,17402,307702,GAB DEP FÁBIO FÉLIX,Aprovado(a),sem_clausula,,parecer_autor
78057,17403,289604,GAB DEP PAULA BELMONTE,Aprovado(a),admissivel,"Diante do exposto, o voto, no âmbito desta Comissão de Economia, Orçamento e Finanças, é pela admissibilidade do Projeto de Lei nº 766, de 2023, nos termos do art. 65, I e III, § 1º, do RICLDF, É o voto.",parecer_autor
78058,17405,292996,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Em face do exposto, no âmbito da Comissão de Assuntos Sociais, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 753, de 2023.",parecer_autor
78059,17407,300396,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel_com_ressalva,"III - CONCLUSÃO Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 65/2023 no âmbito da CCJ, na forma do substitutivo anexo.",parecer_autor
78060,17408,295146,GAB DEP RICARDO VALE,Não apreciado(a),merito_favoravel,"Por isso, voto pela APROVAÇÃO do Projeto de Lei nº 1.356 /2024.",parecer_autor
78061,17408,284510,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante dessas considerações, meu voto é pela APROVAÇÃO, no mérito, do Projeto de Lei nº 1356/2024, nesta Comissão de Defesa dos Direitos da Mulher.",parecer_autor
78062,17419,292887,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 755/2023, no âmbito da Comissão de Educação e Cultura, na forma do substitutivo anexo.",parecer_autor
78063,17435,313722,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
78064,17435,298355,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito desta Comissão de Assuntos Sociais, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 804, de 2023.",parecer_autor
78065,17443,321939,CEOF,Aprovado(a),admissivel_com_ressalva,"nº 180/2022, 42/2023 e 92/2023. III - CONCLUSÃO Dessa forma, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico e favorece a execução de políticas públicas relevantes, voto pela ADMISSIBILIDADE e APROVAÇÃO do Processo n° 13/2023 na forma do projeto de decreto legislativo desta Comissão de Economia, Orçamento e Finanças, em anexo.",parecer_autor
78066,17452,312275,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78067,17495,302686,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por isso, voto pela APROVAÇÃO dos Projetos de Lei nº 770/2023 e 778/2023, na forma do Substitutivo (Emenda nº 01).",parecer_autor
78068,17496,306911,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78069,17500,300442,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),sem_clausula,,parecer_autor
78070,17525,283527,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78071,17530,295342,GAB DEP FÁBIO FÉLIX,Não apreciado(a),admissivel_com_ressalva,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 781/2023, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",parecer_autor
78072,17534,310346,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78073,17555,310338,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78074,17571,293787,GAB DEP JAQUELINE SILVA,Aprovado(a),admissivel,"Assim, no âmbito da CEOF, vota-se pela admissibilidade do PL nº 821/2023, conforme o art. 65, I, do RICLDF.",parecer_autor
78075,17583,304643,GAB DEP THIAGO MANZONI,Não apreciado(a),merito_favoravel,"III - CONCLUSÃO Diante do exposto, no âmbito da Comissão de Educação e Cultura somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 800/2023.",parecer_autor
78076,17584,294480,GAB DEP JAQUELINE SILVA,Aprovado(a),admissivel,"Assim, vota-se, no âmbito da CEOF, pela admissibilidade do PL nº 837/2023, e respectiva Emenda Supressiva nº 1 da CCJ, conforme art. 65, I, do RICLDF.",parecer_autor
78077,17584,292078,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel_com_ressalva,"s, a saber os arts. 4º ao 20 do Projeto de Lei nº 837/2023. III - CONCLUSÕES Por esses motivos, com fundamento no art. 24, IX, e § 1º da Constituição Federal e no art. 11, § 1º, da Lei Complementar 13/1996, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 837/2023, na forma da emenda supressiva em anexo.",parecer_autor
78078,17669,298361,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito desta Comissão de Assuntos Sociais, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 792, de 2023.",parecer_autor
78079,17681,301660,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel,"ga a anterior, princípio esse consagrado no art. 2º, §1º, da Lei de Introdução às Normas do Direito Brasileiro e no art. 101, §1º, I, da Lei Complementar nº 13/1996. III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 802/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda supressiva anexa.",parecer_autor
78080,17681,290168,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),sem_clausula,,parecer_autor
78081,17705,301570,GAB DEP MAX MACIEL,Não apreciado(a),sem_clausula,,parecer_autor
78082,17730,291842,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Frente o exposto, somos pela APROVAÇÃO do Projeto de Lei nº 810/2023.",parecer_autor
78083,17744,316001,GAB DEP CHICO VIGILANTE,Não apreciado(a),admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 812/2023, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
78084,17763,316199,GAB DEP PAULA BELMONTE,Aprovado(a),admissivel,"Dessa forma, no âmbito desta Comissão de Economia, Orçamento e Finanças, o voto é pela admissibilidade do Projeto de Lei nº 817, de 2023, nos termos do art. 65, I e III, “a”, e § 1º, do RICLDF.",parecer_autor
78085,17774,313901,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"Com efeito, impende salientar que a proposição alinha-se com o interesse público e atende aos critérios de conveniência e oportunidade III - CONCLUSÃO No âmbito desta Comissão, especialmente quanto ao mérito, somos pela APROVAÇÃO do Projeto de Lei nº 827/2023, com a Emenda Modificativa nº 1.",parecer_autor
78086,17818,314550,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78087,17818,293698,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante da relevância do tema e da abrangência das medidas propostas, recomendamos, portanto, o voto pela APROVAÇÃO do Projeto de Lei nº 826/2023, quanto ao mérito, no âmbito desta Comissão de Fiscalização, Governança, Transparência e Controle.",parecer_autor
78088,17843,291711,GAB DEP THIAGO MANZONI,Não apreciado(a),admissivel_com_ressalva,"Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 77/2024 no âmbito da CCJ, na forma do substitutivo anexo.",parecer_autor
78089,17843,283116,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"istórico com a trajetória do homenageado.” III - CONCLUSÕES Diante do exposto, considerando a trajetória ímpar da Senhora Damares Regina Alves e seus inestimáveis serviços prestados à população brasiliense e brasileira, manifestamos, no âmbito desta Comissão de Assuntos Sociais, voto pela APROVAÇÃO do Projeto de Decreto Legislativo nº 77/2024. É o Voto.",parecer_autor
78090,17852,293675,GAB DEP IOLANDO,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Considerando todo o exposto, nosso voto é pela APROVAÇÃO do Projeto de Lei nº 839/2023, no âmbito da Comissão de Fiscalização, Governança, Transparência e Controle.",parecer_autor
78091,17852,300723,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"oas práticas de gestão pública, o parecer é FAVORÁVEL à aprovação do Projeto de Lei que estabelece diretrizes para a transparência dos dados relacionados aos procedimentos de saúde no âmbito do Distrito Federal Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 839/2023.",parecer_autor
78092,17852,292989,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito da Comissão de Assuntos Sociais, manifestamo-nos pela APROVAÇÃO do Projeto de Lei nº 839/2023.",parecer_autor
78093,17864,292159,GAB DEP JAQUELINE SILVA,Aprovado(a),admissivel_com_ressalva,"Assim, no âmbito da CEOF, vota-se pela admissibilidade do PL nº 894/2024, na forma das Emendas nºs 01 e 02, conforme o art. 65, I, do RICLDF.",parecer_autor
78094,17869,292002,GAB DEP MAX MACIEL,Aprovado(a),merito_favoravel,"Assim, diante da relevância da matéria, bem como da necessidade e conveniência da medida veiculada pelo projeto, o voto manifesta-se pela aprovação, no âmbito da Comissão de Transporte e Mobilidade Urbana, do projeto de lei n.º 850/2024.",parecer_autor
78095,17870,305937,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, no âmbito da Comissão de Educação e Cultura somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 851/2024.",parecer_autor
78096,17871,305938,GAB DEP THIAGO MANZONI,Não apreciado(a),merito_favoravel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 852/2024, no âmbito da Comissão de Educação e Cultura, na forma do substitutivo anexo.",parecer_autor
78097,17878,300798,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78098,17882,288440,GAB DEP RICARDO VALE,Não apreciado(a),sem_clausula,,parecer_autor
78099,17882,298351,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito desta Comissão de Assuntos Sociais, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 855, de 2024.",parecer_autor
78100,17883,307234,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel_com_ressalva,"II – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 924/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",parecer_autor
78101,17886,289667,GAB DEP DOUTORA JANE,Não apreciado(a),merito_favoravel,"stitucionais e contribuir para a construção de uma sociedade mais justa e igualitária no Distrito Federal, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 856/2024. É o parecer.",parecer_autor
78102,17890,302646,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),admissivel,"III - CONCLUSÕES Ante o exposto, vota-se, no âmbito da CEOF, pela admissibilidade do PL nº 858/2024, nos termos do art. 65, I, do RICLDF, com a emenda modificativa deste Relator.",parecer_autor
78103,17894,323493,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78104,17894,291976,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"III - CONCLUSÃO Diante do exposto, votamos pela aprovação, no mérito, do Projeto de Lei nº 873, de 2024, no âmbito desta Comissão de Saúde, na forma do Substitutivo anexo.",parecer_autor
78105,17908,295832,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 920/2024, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
78106,17908,290002,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),sem_clausula,,parecer_autor
78107,17936,289891,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel,"III – CONCLUSÃO Pelo exposto, manifestamos voto pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei n.º 912, de 2024, com a emenda modificativa anexa.",parecer_autor
78108,17940,320796,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78109,17944,311298,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78110,17961,290174,GAB DEP MARTINS MACHADO,Aprovado(a),sem_clausula,,parecer_autor
78111,17963,301039,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito da Comissão de Educação e Cultura, manifestamos voto pela aprovação, no mérito, do Projeto de Lei nº 884/2024.",parecer_autor
78112,17965,311978,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"III - CONCLUSÃO Diante do exposto, no âmbito da Comissão de Saúde – CSA, somos pela aprovação, no mérito, do Projeto de Lei nº 907, de 2024.",parecer_autor
78113,17967,297854,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do substitutivo ao Projeto de Lei nº 925/2024, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
78114,18005,316854,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"III - CONCLUSÃO Ante o exposto, no âmbito da Comissão de Saúde – CSA, somos pela aprovação, no mérito, do Projeto de Lei nº 915, de 2024.",parecer_autor
78115,18033,310109,GAB DEP HERMETO,Aprovado(a),admissivel,"III - CONCLUSÕES Diante do exposto, esta Comissão de Segurança manifesta-se pela CONSTITUCIONALIDADE, LEGALIDADE e MÉRITO FAVORÁVEL ao Projeto de Lei que Proíbe que condenados por crimes de racismo assumam cargos públicos no âmbito do Distrito Federal, recomendando sua aprovação nos termos apresentados.",parecer_autor
78116,18033,319773,GAB DEP JOÃO CARDOSO,Não apreciado(a),merito_favoravel,"Por esse motivo, voto pela aprovação, no mérito, do Projeto de Lei nº 886, de 2024 que “Proíbe que condenados por crimes de racismo assumam cargos públicos no âmbito do Distrito Federal”, de autoria de Deputado Pastor Daniel de Castro.",parecer_autor
78117,18041,314017,GAB DEP GABRIEL MAGNO,Rejeitado(a),admissivel,"utivo (já existe Lei local que determina a instalação de câmeras nas escolas públicas), é admitida sua iniciativa parlamentar nessa situação, conforme posição do Supremo Tribunal Federal, em caso semelhante, que decidiu pela constitucionalidade da Lei municipal nº 5.616, de 16 de agosto de 2013, que “dispõe sobre a instalação de câmeras de monitoramento de segurança nas escolas públicas municipais e cercanias”, conforme a seguir: Tema 917 - Competência para iniciativa de lei municipal que preveja a",parecer_autor
78118,18048,319833,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78119,18048,295149,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por isso, voto pela APROVAÇÃO do Projeto de Lei nº 1.492/2024.",parecer_autor
78120,18052,290537,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Desta feita, ante tudo quanto exposto, no âmbito desta Comissão, somos favoráveis à APROVAÇÃO do Projeto de Lei nº 887/2024, na forma da Emenda Supressiva nº 1 aprovada pela Comissão de Defesa do Consumidor.",parecer_autor
78121,18053,305633,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel_com_ressalva,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 888/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",parecer_autor
78122,18078,288811,GAB DEP JAQUELINE SILVA,Aprovado(a),admissivel,"Diante do exposto, vota-se, no âmbito da CEOF, pela admissibilidade do PL nº 895/2024, nos termos do art. 65, I e III, “a”, e § 1º, do RICLDF.",parecer_autor
78123,18165,308873,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78124,18167,289514,GAB DEP CHICO VIGILANTE,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Assim, após examinar os aspectos de necessidade, conveniência, oportunidade e viabilidade, votamos, no mérito, pela APROVAÇÃO do Projeto de Lei nº 927/2024, no âmbito desta Comissão de Defesa do Consumidor.",parecer_autor
78125,18167,291901,GAB DEP PAULA BELMONTE,Não apreciado(a),merito_favoravel,"Diante da relevância do tema e da abrangência das medidas propostas, recomendamos, portanto, o voto pela APROVAÇÃO do Projeto de Lei nº 927/2024, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
78126,18169,294985,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito desta Comissão de Assuntos Sociais, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 933, de 2024.",parecer_autor
78127,18211,289659,GAB DEP PAULA BELMONTE,Aprovado(a),admissivel,"Diante do exposto, no âmbito desta Comissão de Economia, Orçamento e Finanças, o voto é pela admissibilidade do Projeto de Lei nº 939, de 2024, nos termos do art. 65, I e III e § 1º, do RICLDF, É o voto.",parecer_autor
78128,18322,290817,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, voto pela aprovação do Projeto de Lei nº 1024, de 2024, de autoria do Deputado Gabriel Magno",parecer_autor
