sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave
74552,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334546,api_i8,,normalizar
74553,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334547,api_i8,,normalizar
74554,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334548,api_i8,,normalizar
74555,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334551,api_i8,,normalizar
74556,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334552,api_i8,,normalizar
74557,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334553,api_i8,,normalizar
74558,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334554,api_i8,,normalizar
74559,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334555,api_i8,,normalizar
74560,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334556,api_i8,,normalizar
74561,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334557,api_i8,,normalizar
74562,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334558,api_i8,,normalizar
74563,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334559,api_i8,,normalizar
74564,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334560,api_i8,,normalizar
74565,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334561,api_i8,,normalizar
74566,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334562,api_i8,,normalizar
74567,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334563,api_i8,,normalizar
74568,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2026-05-29,2026,36,9,334572,api_i8,,normalizar
74569,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334573,api_i8,,normalizar
74570,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334574,api_i8,,normalizar
74571,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334575,api_i8,,normalizar
74572,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334576,api_i8,,normalizar
74573,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334577,api_i8,,normalizar
74574,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334578,api_i8,,normalizar
74575,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334579,api_i8,,normalizar
74576,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334580,api_i8,,normalizar
74577,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334581,api_i8,,normalizar
74578,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334582,api_i8,,normalizar
74579,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334583,api_i8,,normalizar
74580,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334584,api_i8,,normalizar
74581,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2026-05-29,2026,36,9,334586,api_i8,,normalizar
74582,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2026-05-29,2026,36,9,334587,api_i8,,normalizar
74583,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334588,api_i8,,normalizar
74584,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2026-05-29,2026,36,9,334589,api_i8,,normalizar
74585,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2026-05-29,2026,36,9,334590,api_i8,,normalizar
74586,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334591,api_i8,,normalizar
74587,22,Deputado Hermeto,MDB,2,assinou um documento,2026-05-29,2026,36,9,334592,api_i8,,normalizar
74588,22,Deputado Hermeto,MDB,2,assinou um documento,2026-05-29,2026,36,9,334593,api_i8,,normalizar
74589,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334594,api_i8,,normalizar
74590,22,Deputado Hermeto,MDB,2,assinou um documento,2026-05-29,2026,36,9,334595,api_i8,,normalizar
74591,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334596,api_i8,,normalizar
74592,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-05-29,2026,36,9,334597,api_i8,,normalizar
74593,22,Deputado Hermeto,MDB,2,assinou um documento,2026-05-29,2026,36,9,334598,api_i8,,normalizar
74594,22,Deputado Hermeto,MDB,2,assinou um documento,2026-05-29,2026,36,9,334599,api_i8,,normalizar
74595,22,Deputado Hermeto,MDB,2,assinou um documento,2026-05-29,2026,36,9,334600,api_i8,,normalizar
74596,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334601,api_i8,,normalizar
74597,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334602,api_i8,,normalizar
74598,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334603,api_i8,,normalizar
74599,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334604,api_i8,,normalizar
74600,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334605,api_i8,,normalizar
74601,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334606,api_i8,,normalizar
74602,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334607,api_i8,,normalizar
74603,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334608,api_i8,,normalizar
74604,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334609,api_i8,,normalizar
74605,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2026-05-29,2026,36,9,334610,api_i8,,normalizar
74606,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2026-05-29,2026,36,9,334611,api_i8,,normalizar
74607,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-05-29,2026,36,9,334612,api_i8,,normalizar
74608,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2026-05-29,2026,36,9,334613,api_i8,,normalizar
74609,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2026-05-29,2026,36,9,334614,api_i8,,normalizar
74610,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2026-05-29,2026,36,9,334615,api_i8,,normalizar
74611,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334616,api_i8,,normalizar
74612,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2026-05-29,2026,36,9,334617,api_i8,,normalizar
74613,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2026-05-29,2026,36,9,334618,api_i8,,normalizar
74614,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2026-05-29,2026,36,9,334619,api_i8,,normalizar
74615,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2026-05-29,2026,36,9,334620,api_i8,,normalizar
74616,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2026-05-29,2026,36,9,334621,api_i8,,normalizar
74617,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2026-05-29,2026,36,9,334622,api_i8,,normalizar
74618,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334623,api_i8,,normalizar
74619,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334625,api_i8,,normalizar
74620,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334626,api_i8,,normalizar
74621,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-05-29,2026,36,9,334627,api_i8,,normalizar
74622,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334628,api_i8,,normalizar
74623,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334629,api_i8,,normalizar
74624,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334630,api_i8,,normalizar
74625,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334631,api_i8,,normalizar
74626,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334632,api_i8,,normalizar
74627,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334633,api_i8,,normalizar
74628,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334634,api_i8,,normalizar
74629,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334635,api_i8,,normalizar
74630,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334636,api_i8,,normalizar
74631,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334637,api_i8,,normalizar
74632,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334638,api_i8,,normalizar
74633,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334639,api_i8,,normalizar
74634,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334640,api_i8,,normalizar
74635,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334641,api_i8,,normalizar
74636,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334642,api_i8,,normalizar
74637,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-05-29,2026,36,9,334643,api_i8,,normalizar
74638,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334644,api_i8,,normalizar
74639,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334645,api_i8,,normalizar
74640,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334646,api_i8,,normalizar
74641,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334647,api_i8,,normalizar
74642,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334648,api_i8,,normalizar
74643,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334649,api_i8,,normalizar
74644,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334650,api_i8,,normalizar
74645,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334651,api_i8,,normalizar
74646,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-05-29,2026,36,9,334652,api_i8,,normalizar
74647,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334653,api_i8,,normalizar
74648,58,Deputado Wellington Luiz,MDB,2,assinou um documento,2026-05-29,2026,36,9,334654,api_i8,,normalizar
74649,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334655,api_i8,,normalizar
74650,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334656,api_i8,,normalizar
74651,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334657,api_i8,,normalizar
74652,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2026-05-29,2026,36,9,334658,api_i8,,normalizar
74653,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2026-05-29,2026,36,9,334659,api_i8,,normalizar
74654,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2026-05-29,2026,36,9,334660,api_i8,,normalizar
74655,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2026-05-29,2026,36,9,334661,api_i8,,normalizar
74656,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2026-05-29,2026,36,9,334662,api_i8,,normalizar
74657,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2026-05-29,2026,36,9,334663,api_i8,,normalizar
74658,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334664,api_i8,,normalizar
74659,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334665,api_i8,,normalizar
74660,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334666,api_i8,,normalizar
74661,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334668,api_i8,,normalizar
74662,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334669,api_i8,,normalizar
74663,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334670,api_i8,,normalizar
74664,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2026-05-29,2026,36,9,334671,api_i8,,normalizar
74665,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334672,api_i8,,normalizar
74666,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334673,api_i8,,normalizar
74667,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334674,api_i8,,normalizar
74668,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2026-05-29,2026,36,9,334675,api_i8,,normalizar
74669,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334676,api_i8,,normalizar
74670,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334677,api_i8,,normalizar
74671,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334678,api_i8,,normalizar
74672,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334679,api_i8,,normalizar
74673,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334680,api_i8,,normalizar
74674,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2026-05-29,2026,36,9,334681,api_i8,,normalizar
74675,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334682,api_i8,,normalizar
74676,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334683,api_i8,,normalizar
74677,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334684,api_i8,,normalizar
74678,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334685,api_i8,,normalizar
74679,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334686,api_i8,,normalizar
74680,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334687,api_i8,,normalizar
74681,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334688,api_i8,,normalizar
74682,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334689,api_i8,,normalizar
74683,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334690,api_i8,,normalizar
74684,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334691,api_i8,,normalizar
74685,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334692,api_i8,,normalizar
74686,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334693,api_i8,,normalizar
74687,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334694,api_i8,,normalizar
74688,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-05-29,2026,36,9,334695,api_i8,,normalizar
74689,63,Deputado Max Maciel,PSOL,2,assinou um documento,2026-05-29,2026,36,9,334696,api_i8,,normalizar
74690,63,Deputado Max Maciel,PSOL,2,assinou um documento,2026-05-29,2026,36,9,334697,api_i8,,normalizar
74691,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-05-29,2026,36,9,334698,api_i8,,normalizar
74692,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-05-29,2026,36,9,334699,api_i8,,normalizar
74693,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-05-29,2026,36,9,334700,api_i8,,normalizar
74694,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-05-29,2026,36,9,334701,api_i8,,normalizar
74695,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-05-29,2026,36,9,334702,api_i8,,normalizar
74696,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-05-29,2026,36,9,334703,api_i8,,normalizar
74697,17,Deputado Daniel Donizet,MDB,2,assinou um documento,2026-05-29,2026,36,9,334704,api_i8,,normalizar
74698,17,Deputado Daniel Donizet,MDB,2,assinou um documento,2026-05-29,2026,36,9,334705,api_i8,,normalizar
74699,17,Deputado Daniel Donizet,MDB,2,assinou um documento,2026-05-29,2026,36,9,334706,api_i8,,normalizar
74700,17,Deputado Daniel Donizet,MDB,2,assinou um documento,2026-05-29,2026,36,9,334707,api_i8,,normalizar
74701,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2026-06-01,2026,36,9,334709,api_i8,,normalizar
74702,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2026-06-01,2026,36,9,334711,api_i8,,normalizar
74703,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-06-01,2026,36,9,334722,api_i8,,normalizar
74704,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334795,api_i8,,normalizar
74705,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-06-01,2026,36,9,334804,api_i8,,normalizar
74706,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2026-06-01,2026,36,9,334805,api_i8,,normalizar
74707,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334806,api_i8,,normalizar
74708,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334807,api_i8,,normalizar
74709,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334808,api_i8,,normalizar
74710,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334809,api_i8,,normalizar
74711,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334814,api_i8,,normalizar
74712,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334815,api_i8,,normalizar
74713,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2026-06-01,2026,36,9,334819,api_i8,,normalizar
74714,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334823,api_i8,,normalizar
74715,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334825,api_i8,,normalizar
74716,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334833,api_i8,,normalizar
74717,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334836,api_i8,,normalizar
74718,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334840,api_i8,,normalizar
74719,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-06-01,2026,36,9,334853,api_i8,,normalizar
74720,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334855,api_i8,,normalizar
74721,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334862,api_i8,,normalizar
74722,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334864,api_i8,,normalizar
74723,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334867,api_i8,,normalizar
74724,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334868,api_i8,,normalizar
74725,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334869,api_i8,,normalizar
74726,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334870,api_i8,,normalizar
74727,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334871,api_i8,,normalizar
74728,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-06-01,2026,36,9,334872,api_i8,,normalizar
74729,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-06-01,2026,36,9,334873,api_i8,,normalizar
74730,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334874,api_i8,,normalizar
74731,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334875,api_i8,,normalizar
74732,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334876,api_i8,,normalizar
74733,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334877,api_i8,,normalizar
74734,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334878,api_i8,,normalizar
74735,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334879,api_i8,,normalizar
74736,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334880,api_i8,,normalizar
74737,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334881,api_i8,,normalizar
74738,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334882,api_i8,,normalizar
74739,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334883,api_i8,,normalizar
74740,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334884,api_i8,,normalizar
74741,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334885,api_i8,,normalizar
74742,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334886,api_i8,,normalizar
74743,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334887,api_i8,,normalizar
74744,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334888,api_i8,,normalizar
74745,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334889,api_i8,,normalizar
74746,57,Deputado Ricardo Vale,PT,2,assinou um documento,2026-06-01,2026,36,9,334891,api_i8,,normalizar
74747,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2026-06-01,2026,36,9,334892,api_i8,,normalizar
74748,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334893,api_i8,,normalizar
74749,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334894,api_i8,,normalizar
74750,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334895,api_i8,,normalizar
74751,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334896,api_i8,,normalizar
74752,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334897,api_i8,,normalizar
74753,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334898,api_i8,,normalizar
74754,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334900,api_i8,,normalizar
74755,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334901,api_i8,,normalizar
74756,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334902,api_i8,,normalizar
74757,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334903,api_i8,,normalizar
74758,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334904,api_i8,,normalizar
74759,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334905,api_i8,,normalizar
74760,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334906,api_i8,,normalizar
74761,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334908,api_i8,,normalizar
74762,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334909,api_i8,,normalizar
74763,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334910,api_i8,,normalizar
74764,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334911,api_i8,,normalizar
74765,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334913,api_i8,,normalizar
74766,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334915,api_i8,,normalizar
74767,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334916,api_i8,,normalizar
74768,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334917,api_i8,,normalizar
74769,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334918,api_i8,,normalizar
74770,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334919,api_i8,,normalizar
74771,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334920,api_i8,,normalizar
74772,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334921,api_i8,,normalizar
74773,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334922,api_i8,,normalizar
74774,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334923,api_i8,,normalizar
74775,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334924,api_i8,,normalizar
74776,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2026-06-01,2026,36,9,334925,api_i8,,normalizar
74777,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334928,api_i8,,normalizar
74778,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334930,api_i8,,normalizar
74779,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334931,api_i8,,normalizar
74780,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334932,api_i8,,normalizar
74781,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2026-06-01,2026,36,9,334933,api_i8,,normalizar
74782,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334934,api_i8,,normalizar
74783,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334935,api_i8,,normalizar
74784,68,Deputado Gabriel Magno,PT,2,assinou um documento,2026-06-01,2026,36,9,334936,api_i8,,normalizar
