sk_ato,documento_id,proposicao_id,comissao_sigla,marca,assinou,data_documento
91631,343128,158657,CSA,,0,2026-09-10
91632,343128,158657,CSA,,0,2026-09-10
91633,106472,17250,CCJ,favoravel,1,2023-12-05
91634,106472,17250,CCJ,favoravel,1,2023-12-05
91635,106472,17250,CCJ,favoravel,1,2023-12-05
91636,106472,17250,CCJ,abstencao,1,2023-12-05
91637,106472,17250,CCJ,favoravel,1,2023-12-05
91638,106472,17250,CCJ,,0,2023-12-05
91639,106472,17250,CCJ,,0,2023-12-05
91640,106472,17250,CCJ,,0,2023-12-05
91641,106472,17250,CCJ,,0,2023-12-05
91642,106472,17250,CCJ,,0,2023-12-05
91643,79021,12891,CS,favoravel,1,2023-06-19
91644,79021,12891,CS,,0,2023-06-19
91645,79021,12891,CS,favoravel,1,2023-06-19
91646,79021,12891,CS,,0,2023-06-19
91647,79021,12891,CS,favoravel,1,2023-06-19
91648,79021,12891,CS,,0,2023-06-19
91649,79021,12891,CS,,0,2023-06-19
91650,79021,12891,CS,,0,2023-06-19
91651,79021,12891,CS,,0,2023-06-19
91652,79021,12891,CS,,0,2023-06-19
91653,313957,16763,CSA,favoravel,0,2025-10-14
91654,313957,16763,CSA,,0,2025-10-14
91655,313957,16763,CSA,favoravel,0,2025-10-14
91656,313957,16763,CSA,favoravel,0,2025-10-14
91657,313957,16763,CSA,,0,2025-10-14
91658,313957,16763,CSA,,0,2025-10-14
91659,313957,16763,CSA,,0,2025-10-14
91660,313957,16763,CSA,,0,2025-10-14
91661,313957,16763,CSA,,0,2025-10-14
91662,320612,16763,CAS,,0,2025-11-28
91663,320612,16763,CAS,,0,2025-11-28
91664,320612,16763,CAS,,0,2025-11-28
91665,320612,16763,CAS,,0,2025-11-28
91666,320612,16763,CAS,,0,2025-11-28
91667,320612,16763,CAS,,0,2025-11-28
91668,320612,16763,CAS,,0,2025-11-28
91669,320612,16763,CAS,,0,2025-11-28
91670,320612,16763,CAS,,0,2025-11-28
91671,320612,16763,CAS,,0,2025-11-28
91672,293996,17744,CEC,favoravel,1,2025-04-22
91673,293996,17744,CEC,,0,2025-04-22
91674,293996,17744,CEC,,0,2025-04-22
91675,293996,17744,CEC,favoravel,0,2025-04-22
91676,293996,17744,CEC,favoravel,0,2025-04-22
91677,293996,17744,CEC,,0,2025-04-22
91678,293996,17744,CEC,,0,2025-04-22
91679,293996,17744,CEC,,0,2025-04-22
91680,293996,17744,CEC,,0,2025-04-22
91681,293996,17744,CEC,,0,2025-04-22
91682,136234,18841,CAS,favoravel,0,2024-10-14
91683,136234,18841,CAS,favoravel,1,2024-10-14
91684,136234,18841,CAS,,0,2024-10-14
91685,136234,18841,CAS,favoravel,1,2024-10-14
91686,136234,18841,CAS,,0,2024-10-14
91687,136234,18841,CAS,,0,2024-10-14
91688,136234,18841,CAS,,0,2024-10-14
91689,136234,18841,CAS,,0,2024-10-14
91690,136234,18841,CAS,,0,2024-10-14
91691,292501,18841,CCJ,favoravel,0,2025-04-07
91692,292501,18841,CCJ,favoravel,0,2025-04-07
91693,292501,18841,CCJ,,0,2025-04-07
91694,292501,18841,CCJ,favoravel,0,2025-04-07
91695,292501,18841,CCJ,,0,2025-04-07
91696,292501,18841,CCJ,,0,2025-04-07
91697,292501,18841,CCJ,,0,2025-04-07
91698,292501,18841,CCJ,,0,2025-04-07
91699,292501,18841,CCJ,,0,2025-04-07
91700,292501,18841,CCJ,,0,2025-04-07
91701,83445,13644,CAS,favoravel,1,2023-08-09
91702,83445,13644,CAS,favoravel,1,2023-08-09
91703,83445,13644,CAS,favoravel,1,2023-08-09
91704,83445,13644,CAS,,0,2023-08-09
91705,83445,13644,CAS,,0,2023-08-09
91706,83445,13644,CAS,,0,2023-08-09
91707,83445,13644,CAS,,0,2023-08-09
91708,83445,13644,CAS,,0,2023-08-09
91709,83445,13644,CAS,,0,2023-08-09
91710,91814,14365,CEOF,favoravel,1,2023-09-21
91711,91814,14365,CEOF,favoravel,1,2023-09-21
91712,91814,14365,CEOF,favoravel,0,2023-09-21
91713,91814,14365,CEOF,favoravel,1,2023-09-21
91714,91814,14365,CEOF,,1,2023-09-21
91715,91814,14365,CEOF,,0,2023-09-21
91716,91814,14365,CEOF,,0,2023-09-21
91717,91814,14365,CEOF,,0,2023-09-21
91718,91814,14365,CEOF,,0,2023-09-21
91719,91814,14365,CEOF,,0,2023-09-21
91720,93023,14365,CEOF,favoravel,1,2023-09-28
91721,93023,14365,CEOF,favoravel,1,2023-09-28
91722,93023,14365,CEOF,favoravel,1,2023-09-28
91723,93023,14365,CEOF,favoravel,1,2023-09-28
91724,93023,14365,CEOF,,0,2023-09-28
91725,93023,14365,CEOF,,0,2023-09-28
91726,93023,14365,CEOF,,0,2023-09-28
91727,93023,14365,CEOF,,0,2023-09-28
91728,93023,14365,CEOF,,0,2023-09-28
91729,93023,14365,CEOF,,0,2023-09-28
91730,94197,14365,CCJ,favoravel,1,2023-10-03
91731,94197,14365,CCJ,,0,2023-10-03
91732,94197,14365,CCJ,favoravel,1,2023-10-03
91733,94197,14365,CCJ,,0,2023-10-03
91734,94197,14365,CCJ,favoravel,1,2023-10-03
91735,94197,14365,CCJ,,0,2023-10-03
91736,94197,14365,CCJ,,0,2023-10-03
91737,94197,14365,CCJ,,0,2023-10-03
91738,94197,14365,CCJ,,0,2023-10-03
91739,94197,14365,CCJ,,0,2023-10-03
91740,309497,17869,CTMU,favoravel,1,2025-09-10
91741,309497,17869,CTMU,,0,2025-09-10
91742,309497,17869,CTMU,,0,2025-09-10
91743,309497,17869,CTMU,favoravel,0,2025-09-10
91744,309497,17869,CTMU,favoravel,0,2025-09-10
91745,309497,17869,CTMU,,0,2025-09-10
91746,309497,17869,CTMU,,0,2025-09-10
91747,309497,17869,CTMU,,0,2025-09-10
91748,309497,17869,CTMU,,0,2025-09-10
91749,309497,17869,CTMU,,0,2025-09-10
91750,306249,152951,CDDHCLP,favoravel,1,2025-08-15
91751,306249,152951,CDDHCLP,,0,2025-08-15
91752,306249,152951,CDDHCLP,favoravel,0,2025-08-15
91753,306249,152951,CDDHCLP,favoravel,0,2025-08-15
91754,306249,152951,CDDHCLP,favoravel,0,2025-08-15
91755,306249,152951,CDDHCLP,,0,2025-08-15
91756,306249,152951,CDDHCLP,,0,2025-08-15
91757,306249,152951,CDDHCLP,,0,2025-08-15
91758,306249,152951,CDDHCLP,,0,2025-08-15
91759,306249,152951,CDDHCLP,,0,2025-08-15
91760,86814,13429,CTMU,favoravel,1,2023-08-30
91761,86814,13429,CTMU,favoravel,1,2023-08-30
91762,86814,13429,CTMU,favoravel,1,2023-08-30
91763,86814,13429,CTMU,favoravel,1,2023-08-30
91764,86814,13429,CTMU,favoravel,1,2023-08-30
91765,86814,13429,CTMU,,0,2023-08-30
91766,86814,13429,CTMU,,0,2023-08-30
91767,86814,13429,CTMU,,0,2023-08-30
91768,86814,13429,CTMU,,0,2023-08-30
91769,86814,13429,CTMU,,0,2023-08-30
91770,303655,21502,CAS,favoravel,0,2025-06-23
91771,303655,21502,CAS,favoravel,0,2025-06-23
91772,303655,21502,CAS,,0,2025-06-23
91773,303655,21502,CAS,,0,2025-06-23
91774,303655,21502,CAS,favoravel,0,2025-06-23
91775,303655,21502,CAS,,0,2025-06-23
91776,303655,21502,CAS,,0,2025-06-23
91777,303655,21502,CAS,,0,2025-06-23
91778,303655,21502,CAS,,0,2025-06-23
91779,303655,21502,CAS,,0,2025-06-23
91780,329975,21502,CS,favoravel,1,2026-04-09
91781,329975,21502,CS,favoravel,0,2026-04-09
91782,329975,21502,CS,,0,2026-04-09
91783,329975,21502,CS,,0,2026-04-09
91784,329975,21502,CS,favoravel,0,2026-04-09
91785,329975,21502,CS,,0,2026-04-09
91786,329975,21502,CS,,0,2026-04-09
91787,329975,21502,CS,,0,2026-04-09
91788,329975,21502,CS,,0,2026-04-09
91789,329975,21502,CS,,0,2026-04-09
91790,136593,19128,CDDHCLP,favoravel,1,2024-10-15
91791,136593,19128,CDDHCLP,favoravel,1,2024-10-15
91792,136593,19128,CDDHCLP,,0,2024-10-15
91793,136593,19128,CDDHCLP,,0,2024-10-15
91794,136593,19128,CDDHCLP,favoravel,1,2024-10-15
91795,136593,19128,CDDHCLP,,0,2024-10-15
91796,136593,19128,CDDHCLP,,0,2024-10-15
91797,136593,19128,CDDHCLP,,0,2024-10-15
91798,136593,19128,CDDHCLP,,0,2024-10-15
91799,136593,19128,CDDHCLP,,0,2024-10-15
91800,290553,19128,CAS,favoravel,0,2025-03-24
91801,290553,19128,CAS,favoravel,0,2025-03-24
91802,290553,19128,CAS,,0,2025-03-24
91803,290553,19128,CAS,favoravel,0,2025-03-24
91804,290553,19128,CAS,,0,2025-03-24
91805,290553,19128,CAS,,0,2025-03-24
91806,290553,19128,CAS,,0,2025-03-24
91807,290553,19128,CAS,,0,2025-03-24
91808,290553,19128,CAS,,0,2025-03-24
91809,290553,19128,CAS,,0,2025-03-24
91810,314730,19128,CEOF,favoravel,1,2025-10-22
91811,314730,19128,CEOF,,0,2025-10-22
91812,314730,19128,CEOF,,0,2025-10-22
91813,314730,19128,CEOF,favoravel,0,2025-10-22
91814,314730,19128,CEOF,,0,2025-10-22
91815,314730,19128,CEOF,,0,2025-10-22
91816,314730,19128,CEOF,,0,2025-10-22
91817,314730,19128,CEOF,favoravel,0,2025-10-22
91818,314730,19128,CEOF,,0,2025-10-22
91819,314730,19128,CEOF,,0,2025-10-22
91820,83442,11040,CAS,favoravel,1,2023-08-09
91821,83442,11040,CAS,favoravel,1,2023-08-09
91822,83442,11040,CAS,favoravel,1,2023-08-09
91823,83442,11040,CAS,,0,2023-08-09
91824,83442,11040,CAS,,0,2023-08-09
91825,83442,11040,CAS,,0,2023-08-09
91826,83442,11040,CAS,,0,2023-08-09
91827,83442,11040,CAS,,0,2023-08-09
91828,83442,11040,CAS,,0,2023-08-09
91829,107107,11040,CCJ,favoravel,1,2023-12-12
91830,107107,11040,CCJ,favoravel,1,2023-12-12
91831,107107,11040,CCJ,favoravel,1,2023-12-12
91832,107107,11040,CCJ,favoravel,1,2023-12-12
91833,107107,11040,CCJ,favoravel,1,2023-12-12
91834,107107,11040,CCJ,,0,2023-12-12
91835,107107,11040,CCJ,,0,2023-12-12
91836,107107,11040,CCJ,,0,2023-12-12
91837,107107,11040,CCJ,,0,2023-12-12
91838,107107,11040,CCJ,,0,2023-12-12
91839,79984,11455,CDESCTMAT,favoravel,1,2023-06-23
91840,79984,11455,CDESCTMAT,favoravel,1,2023-06-23
91841,79984,11455,CDESCTMAT,favoravel,1,2023-06-23
91842,79984,11455,CDESCTMAT,,0,2023-06-23
91843,79984,11455,CDESCTMAT,favoravel,1,2023-06-23
91844,79984,11455,CDESCTMAT,,0,2023-06-23
91845,79984,11455,CDESCTMAT,,0,2023-06-23
91846,79984,11455,CDESCTMAT,,0,2023-06-23
91847,79984,11455,CDESCTMAT,,0,2023-06-23
91848,79984,11455,CDESCTMAT,,0,2023-06-23
91849,111554,11455,CCJ,favoravel,1,2024-02-27
91850,111554,11455,CCJ,favoravel,1,2024-02-27
91851,111554,11455,CCJ,favoravel,1,2024-02-27
91852,111554,11455,CCJ,favoravel,1,2024-02-27
91853,111554,11455,CCJ,favoravel,1,2024-02-27
91854,111554,11455,CCJ,,0,2024-02-27
91855,111554,11455,CCJ,,0,2024-02-27
91856,111554,11455,CCJ,,0,2024-02-27
91857,111554,11455,CCJ,,0,2024-02-27
91858,111554,11455,CCJ,,0,2024-02-27
91859,320652,11455,CAS,favoravel,1,2025-11-28
91860,320652,11455,CAS,favoravel,0,2025-11-28
91861,320652,11455,CAS,,0,2025-11-28
91862,320652,11455,CAS,favoravel,0,2025-11-28
91863,320652,11455,CAS,,0,2025-11-28
91864,320652,11455,CAS,,0,2025-11-28
91865,320652,11455,CAS,,0,2025-11-28
91866,320652,11455,CAS,,0,2025-11-28
91867,320652,11455,CAS,,0,2025-11-28
91868,320652,11455,CAS,,0,2025-11-28
91869,343141,158534,CSA,favoravel,0,2026-09-10
91870,343141,158534,CSA,favoravel,0,2026-09-10
91871,343141,158534,CSA,favoravel,0,2026-09-10
91872,343141,158534,CSA,favoravel,0,2026-09-10
91873,343141,158534,CSA,favoravel,0,2026-09-10
91874,343141,158534,CSA,,0,2026-09-10
91875,343141,158534,CSA,,0,2026-09-10
91876,343141,158534,CSA,,0,2026-09-10
91877,343141,158534,CSA,,0,2026-09-10
91878,343141,158534,CSA,,0,2026-09-10
91879,289718,14443,CAS,favoravel,0,2025-03-14
91880,289718,14443,CAS,favoravel,0,2025-03-14
91881,289718,14443,CAS,,0,2025-03-14
91882,289718,14443,CAS,favoravel,0,2025-03-14
91883,289718,14443,CAS,,0,2025-03-14
91884,289718,14443,CAS,,0,2025-03-14
91885,289718,14443,CAS,,0,2025-03-14
91886,289718,14443,CAS,,0,2025-03-14
91887,289718,14443,CAS,,0,2025-03-14
91888,289718,14443,CAS,,0,2025-03-14
91889,290371,14443,CAS,favoravel,1,2025-03-20
91890,290371,14443,CAS,favoravel,0,2025-03-20
91891,290371,14443,CAS,,0,2025-03-20
91892,290371,14443,CAS,favoravel,0,2025-03-20
91893,290371,14443,CAS,,0,2025-03-20
91894,290371,14443,CAS,,0,2025-03-20
91895,290371,14443,CAS,,0,2025-03-20
91896,290371,14443,CAS,,0,2025-03-20
91897,290371,14443,CAS,,0,2025-03-20
91898,290371,14443,CAS,,0,2025-03-20
91899,342058,158757,CDESCTMAT,favoravel,0,2026-09-01
91900,342058,158757,CDESCTMAT,favoravel,0,2026-09-01
91901,342058,158757,CDESCTMAT,favoravel,0,2026-09-01
91902,342058,158757,CDESCTMAT,favoravel,0,2026-09-01
91903,342058,158757,CDESCTMAT,favoravel,0,2026-09-01
91904,342058,158757,CDESCTMAT,,0,2026-09-01
91905,342058,158757,CDESCTMAT,,0,2026-09-01
91906,342058,158757,CDESCTMAT,,0,2026-09-01
91907,342058,158757,CDESCTMAT,,0,2026-09-01
91908,342058,158757,CDESCTMAT,,0,2026-09-01
91909,137388,21973,CS,favoravel,1,2024-10-16
91910,137388,21973,CS,favoravel,1,2024-10-16
91911,137388,21973,CS,,0,2024-10-16
91912,137388,21973,CS,,0,2024-10-16
91913,137388,21973,CS,favoravel,1,2024-10-16
91914,137388,21973,CS,,0,2024-10-16
91915,137388,21973,CS,,0,2024-10-16
91916,137388,21973,CS,,0,2024-10-16
91917,137388,21973,CS,,0,2024-10-16
91918,137388,21973,CS,,0,2024-10-16
91919,306724,152674,CAS,favoravel,0,2025-08-21
91920,306724,152674,CAS,favoravel,0,2025-08-21
91921,306724,152674,CAS,,0,2025-08-21
91922,306724,152674,CAS,,0,2025-08-21
91923,306724,152674,CAS,favoravel,0,2025-08-21
91924,306724,152674,CAS,,0,2025-08-21
91925,306724,152674,CAS,,0,2025-08-21
91926,306724,152674,CAS,,0,2025-08-21
91927,306724,152674,CAS,,0,2025-08-21
91928,306724,152674,CAS,,0,2025-08-21
91929,304075,12203,CAS,favoravel,0,2025-06-24
91930,304075,12203,CAS,favoravel,0,2025-06-24
91931,304075,12203,CAS,favoravel,0,2025-06-24
91932,304075,12203,CAS,favoravel,0,2025-06-24
91933,304075,12203,CAS,favoravel,0,2025-06-24
91934,304075,12203,CAS,,0,2025-06-24
91935,304075,12203,CAS,,0,2025-06-24
91936,304075,12203,CAS,,0,2025-06-24
91937,304075,12203,CAS,,0,2025-06-24
91938,304075,12203,CAS,,0,2025-06-24
91939,42458,7082,CEC,favoravel,0,2022-05-12
91940,42458,7082,CEC,favoravel,0,2022-05-12
91941,42458,7082,CEC,,0,2022-05-12
91942,42458,7082,CEC,,0,2022-05-12
91943,42458,7082,CEC,favoravel,0,2022-05-12
91944,42458,7082,CEC,,0,2022-05-12
91945,42458,7082,CEC,,0,2022-05-12
91946,42458,7082,CEC,,0,2022-05-12
91947,42458,7082,CEC,,0,2022-05-12
91948,60229,7082,CAS,favoravel,1,2023-03-01
91949,60229,7082,CAS,favoravel,1,2023-03-01
91950,60229,7082,CAS,,0,2023-03-01
91951,60229,7082,CAS,favoravel,1,2023-03-01
91952,60229,7082,CAS,,0,2023-03-01
91953,60229,7082,CAS,,0,2023-03-01
91954,60229,7082,CAS,favoravel,1,2023-03-01
91955,60229,7082,CAS,,0,2023-03-01
91956,60229,7082,CAS,,0,2023-03-01
91957,343105,158689,CSA,favoravel,0,2026-09-10
91958,343105,158689,CSA,favoravel,0,2026-09-10
91959,343105,158689,CSA,favoravel,0,2026-09-10
91960,343105,158689,CSA,favoravel,0,2026-09-10
91961,343105,158689,CSA,favoravel,0,2026-09-10
91962,343105,158689,CSA,,0,2026-09-10
91963,343105,158689,CSA,,0,2026-09-10
91964,343105,158689,CSA,,0,2026-09-10
91965,343105,158689,CSA,,0,2026-09-10
91966,343105,158689,CSA,,0,2026-09-10
91967,321811,155259,CSA,favoravel,0,2025-12-05
91968,321811,155259,CSA,favoravel,0,2025-12-05
91969,321811,155259,CSA,favoravel,0,2025-12-05
91970,321811,155259,CSA,favoravel,0,2025-12-05
91971,321811,155259,CSA,,0,2025-12-05
91972,321811,155259,CSA,,0,2025-12-05
91973,321811,155259,CSA,,0,2025-12-05
91974,321811,155259,CSA,,0,2025-12-05
91975,321811,155259,CSA,,0,2025-12-05
91976,123583,19122,CDDHCLP,favoravel,1,2024-06-03
91977,123583,19122,CDDHCLP,favoravel,1,2024-06-03
91978,123583,19122,CDDHCLP,,0,2024-06-03
91979,123583,19122,CDDHCLP,,0,2024-06-03
91980,123583,19122,CDDHCLP,favoravel,1,2024-06-03
91981,123583,19122,CDDHCLP,,0,2024-06-03
91982,123583,19122,CDDHCLP,,0,2024-06-03
91983,123583,19122,CDDHCLP,,0,2024-06-03
91984,123583,19122,CDDHCLP,,0,2024-06-03
91985,123583,19122,CDDHCLP,,0,2024-06-03
91986,342057,158761,CDESCTMAT,favoravel,0,2026-09-01
91987,342057,158761,CDESCTMAT,favoravel,0,2026-09-01
91988,342057,158761,CDESCTMAT,favoravel,0,2026-09-01
91989,342057,158761,CDESCTMAT,favoravel,0,2026-09-01
91990,342057,158761,CDESCTMAT,favoravel,0,2026-09-01
91991,342057,158761,CDESCTMAT,,0,2026-09-01
91992,342057,158761,CDESCTMAT,,0,2026-09-01
91993,342057,158761,CDESCTMAT,,0,2026-09-01
91994,342057,158761,CDESCTMAT,,0,2026-09-01
91995,342057,158761,CDESCTMAT,,0,2026-09-01
91996,68869,12087,CS,favoravel,1,2023-04-24
91997,68869,12087,CS,favoravel,1,2023-04-24
91998,68869,12087,CS,,0,2023-04-24
91999,68869,12087,CS,,0,2023-04-24
92000,68869,12087,CS,,0,2023-04-24
92001,68869,12087,CS,,0,2023-04-24
92002,68869,12087,CS,,0,2023-04-24
92003,68869,12087,CS,favoravel,1,2023-04-24
92004,68869,12087,CS,,0,2023-04-24
92005,68869,12087,CS,,0,2023-04-24
92006,336055,156905,CDESCTMAT,,0,2026-06-11
92007,336055,156905,CDESCTMAT,,0,2026-06-11
92008,336055,156905,CDESCTMAT,,0,2026-06-11
92009,336055,156905,CDESCTMAT,,0,2026-06-11
92010,336055,156905,CDESCTMAT,,0,2026-06-11
92011,336055,156905,CDESCTMAT,,0,2026-06-11
92012,336055,156905,CDESCTMAT,,0,2026-06-11
92013,336055,156905,CDESCTMAT,,0,2026-06-11
92014,336055,156905,CDESCTMAT,,0,2026-06-11
92015,336055,156905,CDESCTMAT,,0,2026-06-11
92016,282099,150469,CAS,favoravel,0,2025-02-03
92017,282099,150469,CAS,favoravel,1,2025-02-03
92018,282099,150469,CAS,,0,2025-02-03
92019,282099,150469,CAS,favoravel,1,2025-02-03
92020,282099,150469,CAS,,0,2025-02-03
92021,282099,150469,CAS,,0,2025-02-03
92022,282099,150469,CAS,,0,2025-02-03
92023,282099,150469,CAS,,0,2025-02-03
92024,282099,150469,CAS,,0,2025-02-03
92025,282099,150469,CAS,,0,2025-02-03
92026,329974,15781,CS,favoravel,1,2026-04-09
92027,329974,15781,CS,favoravel,0,2026-04-09
92028,329974,15781,CS,,0,2026-04-09
92029,329974,15781,CS,,0,2026-04-09
92030,329974,15781,CS,favoravel,0,2026-04-09
92031,329974,15781,CS,,0,2026-04-09
92032,329974,15781,CS,,0,2026-04-09
92033,329974,15781,CS,,0,2026-04-09
92034,329974,15781,CS,,0,2026-04-09
92035,329974,15781,CS,,0,2026-04-09
92036,76462,12213,CTMU,favoravel,1,2023-05-31
92037,76462,12213,CTMU,favoravel,1,2023-05-31
92038,76462,12213,CTMU,favoravel,1,2023-05-31
92039,76462,12213,CTMU,,0,2023-05-31
92040,76462,12213,CTMU,,0,2023-05-31
92041,76462,12213,CTMU,,0,2023-05-31
92042,76462,12213,CTMU,,0,2023-05-31
92043,76462,12213,CTMU,,0,2023-05-31
92044,76462,12213,CTMU,,0,2023-05-31
92045,297348,22297,CS,favoravel,1,2025-05-15
92046,297348,22297,CS,favoravel,0,2025-05-15
92047,297348,22297,CS,,0,2025-05-15
92048,297348,22297,CS,,0,2025-05-15
92049,297348,22297,CS,favoravel,0,2025-05-15
92050,297348,22297,CS,,0,2025-05-15
92051,297348,22297,CS,,0,2025-05-15
92052,297348,22297,CS,,0,2025-05-15
92053,297348,22297,CS,,0,2025-05-15
92054,297348,22297,CS,,0,2025-05-15
92055,103550,11877,CEC,favoravel,1,2023-11-16
92056,103550,11877,CEC,favoravel,1,2023-11-16
92057,103550,11877,CEC,contrario,1,2023-11-16
92058,103550,11877,CEC,,0,2023-11-16
92059,103550,11877,CEC,favoravel,1,2023-11-16
92060,103550,11877,CEC,,0,2023-11-16
92061,103550,11877,CEC,,0,2023-11-16
92062,103550,11877,CEC,,0,2023-11-16
92063,103550,11877,CEC,,0,2023-11-16
92064,289716,11877,CAS,favoravel,0,2025-03-14
92065,289716,11877,CAS,favoravel,0,2025-03-14
92066,289716,11877,CAS,,0,2025-03-14
92067,289716,11877,CAS,favoravel,0,2025-03-14
92068,289716,11877,CAS,,0,2025-03-14
92069,289716,11877,CAS,,0,2025-03-14
92070,289716,11877,CAS,,0,2025-03-14
92071,289716,11877,CAS,,0,2025-03-14
92072,289716,11877,CAS,,0,2025-03-14
92073,289716,11877,CAS,,0,2025-03-14
92074,290370,11877,CAS,favoravel,1,2025-03-20
92075,290370,11877,CAS,favoravel,0,2025-03-20
92076,290370,11877,CAS,,0,2025-03-20
92077,290370,11877,CAS,favoravel,0,2025-03-20
92078,290370,11877,CAS,,0,2025-03-20
92079,290370,11877,CAS,,0,2025-03-20
92080,290370,11877,CAS,,0,2025-03-20
92081,290370,11877,CAS,,0,2025-03-20
92082,290370,11877,CAS,,0,2025-03-20
92083,290370,11877,CAS,,0,2025-03-20
92084,335574,11877,CEOF,favoravel,1,2026-06-09
92085,335574,11877,CEOF,,0,2026-06-09
92086,335574,11877,CEOF,favoravel,0,2026-06-09
92087,335574,11877,CEOF,,0,2026-06-09
92088,335574,11877,CEOF,favoravel,0,2026-06-09
92089,335574,11877,CEOF,,0,2026-06-09
92090,335574,11877,CEOF,,0,2026-06-09
92091,335574,11877,CEOF,,0,2026-06-09
92092,335574,11877,CEOF,,0,2026-06-09
92093,335574,11877,CEOF,,0,2026-06-09
92094,338437,11877,CEOF,favoravel,1,2026-06-25
92095,338437,11877,CEOF,,0,2026-06-25
92096,338437,11877,CEOF,favoravel,0,2026-06-25
92097,338437,11877,CEOF,,0,2026-06-25
92098,338437,11877,CEOF,favoravel,0,2026-06-25
92099,338437,11877,CEOF,,0,2026-06-25
92100,338437,11877,CEOF,,0,2026-06-25
92101,338437,11877,CEOF,,0,2026-06-25
92102,338437,11877,CEOF,,0,2026-06-25
92103,338437,11877,CEOF,,0,2026-06-25
92104,42550,7835,CEC,favoravel,0,2022-05-12
92105,42550,7835,CEC,favoravel,0,2022-05-12
92106,42550,7835,CEC,,0,2022-05-12
92107,42550,7835,CEC,,0,2022-05-12
92108,42550,7835,CEC,favoravel,0,2022-05-12
92109,42550,7835,CEC,,0,2022-05-12
92110,42550,7835,CEC,,0,2022-05-12
92111,42550,7835,CEC,,0,2022-05-12
92112,42550,7835,CEC,,0,2022-05-12
92113,70848,7835,CCJ,favoravel,1,2023-05-09
92114,70848,7835,CCJ,favoravel,1,2023-05-09
92115,70848,7835,CCJ,favoravel,1,2023-05-09
92116,70848,7835,CCJ,favoravel,1,2023-05-09
92117,70848,7835,CCJ,favoravel,1,2023-05-09
92118,70848,7835,CCJ,,0,2023-05-09
92119,70848,7835,CCJ,,0,2023-05-09
92120,70848,7835,CCJ,,0,2023-05-09
92121,70848,7835,CCJ,,0,2023-05-09
92122,70848,7835,CCJ,,0,2023-05-09
92123,117544,18937,CFGTC,favoravel,1,2024-04-11
92124,117544,18937,CFGTC,,0,2024-04-11
92125,117544,18937,CFGTC,,0,2024-04-11
92126,117544,18937,CFGTC,,0,2024-04-11
92127,117544,18937,CFGTC,favoravel,1,2024-04-11
92128,117544,18937,CFGTC,,0,2024-04-11
92129,117544,18937,CFGTC,favoravel,1,2024-04-11
92130,117544,18937,CFGTC,,0,2024-04-11
92131,117544,18937,CFGTC,,0,2024-04-11
92132,338108,153626,CPRA,favoravel,1,2026-06-22
92133,338108,153626,CPRA,favoravel,0,2026-06-22
92134,338108,153626,CPRA,,0,2026-06-22
92135,338108,153626,CPRA,favoravel,0,2026-06-22
92136,338108,153626,CPRA,favoravel,0,2026-06-22
92137,338108,153626,CPRA,,0,2026-06-22
92138,338108,153626,CPRA,,0,2026-06-22
92139,338108,153626,CPRA,,0,2026-06-22
92140,338108,153626,CPRA,,0,2026-06-22
92141,338108,153626,CPRA,,0,2026-06-22
92142,89182,13156,CEC,favoravel,1,2023-09-05
92143,89182,13156,CEC,favoravel,1,2023-09-05
92144,89182,13156,CEC,favoravel,1,2023-09-05
92145,89182,13156,CEC,,0,2023-09-05
92146,89182,13156,CEC,,0,2023-09-05
92147,89182,13156,CEC,,0,2023-09-05
92148,89182,13156,CEC,,0,2023-09-05
92149,89182,13156,CEC,,0,2023-09-05
92150,89182,13156,CEC,,0,2023-09-05
92151,91998,13156,CEC,favoravel,1,2023-09-25
92152,91998,13156,CEC,favoravel,1,2023-09-25
92153,91998,13156,CEC,favoravel,1,2023-09-25
92154,91998,13156,CEC,,0,2023-09-25
92155,91998,13156,CEC,,0,2023-09-25
92156,91998,13156,CEC,,0,2023-09-25
92157,91998,13156,CEC,,0,2023-09-25
92158,91998,13156,CEC,,0,2023-09-25
92159,96609,13156,CEC,favoravel,1,2023-10-10
92160,96609,13156,CEC,favoravel,1,2023-10-10
92161,96609,13156,CEC,,0,2023-10-10
92162,96609,13156,CEC,,0,2023-10-10
92163,96609,13156,CEC,,0,2023-10-10
92164,96609,13156,CEC,,0,2023-10-10
92165,96609,13156,CEC,,0,2023-10-10
92166,96609,13156,CEC,,0,2023-10-10
92167,119899,13156,CCJ,favoravel,1,2024-04-24
92168,119899,13156,CCJ,,0,2024-04-24
92169,119899,13156,CCJ,,0,2024-04-24
92170,119899,13156,CCJ,favoravel,1,2024-04-24
92171,119899,13156,CCJ,favoravel,1,2024-04-24
92172,119899,13156,CCJ,,0,2024-04-24
92173,119899,13156,CCJ,favoravel,1,2024-04-24
92174,119899,13156,CCJ,,0,2024-04-24
92175,119899,13156,CCJ,,0,2024-04-24
92176,119899,13156,CCJ,,0,2024-04-24
92177,120987,13156,CEC,favoravel,1,2024-05-13
92178,120987,13156,CEC,,0,2024-05-13
92179,120987,13156,CEC,favoravel,1,2024-05-13
92180,120987,13156,CEC,,0,2024-05-13
92181,120987,13156,CEC,favoravel,1,2024-05-13
