sk_ato,chave_deputado,tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,consulta_digest,n_autores,valor_centavos,regra_chave,sk_ato:1,documento_id,proposicao_id,comissao_sigla,marca,assinou,data_documento
120781,23,4,2024-10-17,2024,34,9,folha/137989,documento_ativas,f67773dc43752f4a,1,,normalizar,120781,137989,18363,CCJ,favoravel,1,2024-10-17
120787,17,4,2026-09-01,2026,36,9,folha/342182,documento_ativas,f67789dcbafd4d00,1,,normalizar,120787,342182,158345,CDESCTMAT,favoravel,0,2026-09-01
120788,64,4,2026-09-01,2026,36,9,folha/342182,documento_ativas,f67789dcbafd4d00,1,,normalizar,120788,342182,158345,CDESCTMAT,favoravel,0,2026-09-01
120789,61,4,2026-09-01,2026,36,9,folha/342182,documento_ativas,f67789dcbafd4d00,1,,normalizar,120789,342182,158345,CDESCTMAT,favoravel,0,2026-09-01
120790,62,4,2026-09-01,2026,36,9,folha/342182,documento_ativas,f67789dcbafd4d00,1,,normalizar,120790,342182,158345,CDESCTMAT,favoravel,0,2026-09-01
120791,67,4,2026-09-01,2026,36,9,folha/342182,documento_ativas,f67789dcbafd4d00,1,,normalizar,120791,342182,158345,CDESCTMAT,favoravel,0,2026-09-01
120797,60,4,2025-03-20,2025,35,9,folha/290429,documento_ativas,f6f4dd30e4bc6bed,1,,normalizar,120797,290429,21506,CSA,favoravel,0,2025-03-20
120798,26,4,2025-03-20,2025,35,9,folha/290429,documento_ativas,f6f4dd30e4bc6bed,1,,normalizar,120798,290429,21506,CSA,favoravel,0,2025-03-20
120799,30,4,2025-03-20,2025,35,9,folha/290429,documento_ativas,f6f4dd30e4bc6bed,1,,normalizar,120799,290429,21506,CSA,favoravel,0,2025-03-20
120800,68,4,2025-03-20,2025,35,9,folha/290429,documento_ativas,f6f4dd30e4bc6bed,1,,normalizar,120800,290429,21506,CSA,favoravel,0,2025-03-20
120806,68,4,2024-03-15,2024,34,9,folha/114444,documento_ativas,f70517351d477b5a,1,,normalizar,120806,114444,14626,CEC,favoravel,1,2024-03-15
120807,60,4,2024-03-15,2024,34,9,folha/114444,documento_ativas,f70517351d477b5a,1,,normalizar,120807,114444,14626,CEC,favoravel,1,2024-03-15
120808,66,4,2024-03-15,2024,34,9,folha/114444,documento_ativas,f70517351d477b5a,1,,normalizar,120808,114444,14626,CEC,favoravel,1,2024-03-15
120815,66,4,2025-08-25,2025,35,9,folha/306982,documento_ativas,f70517351d477b5a,1,,normalizar,120815,306982,14626,CCJ,favoravel,0,2025-08-25
120816,15,4,2025-08-25,2025,35,9,folha/306982,documento_ativas,f70517351d477b5a,1,,normalizar,120816,306982,14626,CCJ,favoravel,0,2025-08-25
120817,33,4,2025-08-25,2025,35,9,folha/306982,documento_ativas,f70517351d477b5a,1,,normalizar,120817,306982,14626,CCJ,favoravel,0,2025-08-25
120818,20,4,2025-08-25,2025,35,9,folha/306982,documento_ativas,f70517351d477b5a,1,,normalizar,120818,306982,14626,CCJ,favoravel,0,2025-08-25
120826,26,4,2025-04-22,2025,35,9,folha/294045,documento_ativas,f70ab1fc14277f52,1,,normalizar,120826,294045,19981,CSA,favoravel,0,2025-04-22
120827,30,4,2025-04-22,2025,35,9,folha/294045,documento_ativas,f70ab1fc14277f52,1,,normalizar,120827,294045,19981,CSA,favoravel,0,2025-04-22
120828,68,4,2025-04-22,2025,35,9,folha/294045,documento_ativas,f70ab1fc14277f52,1,,normalizar,120828,294045,19981,CSA,favoravel,0,2025-04-22
120834,66,4,2023-10-03,2023,33,9,folha/94187,documento_ativas,f71bfef88169b60e,1,,normalizar,120834,94187,15766,CCJ,favoravel,1,2023-10-03
120836,33,4,2023-10-03,2023,33,9,folha/94187,documento_ativas,f71bfef88169b60e,1,,normalizar,120836,94187,15766,CCJ,favoravel,1,2023-10-03
120838,23,4,2023-10-03,2023,33,9,folha/94187,documento_ativas,f71bfef88169b60e,1,,normalizar,120838,94187,15766,CCJ,favoravel,1,2023-10-03
120845,62,4,2023-09-29,2023,33,9,folha/93491,documento_ativas,f71bfef88169b60e,1,,normalizar,120845,93491,15766,CEOF,favoravel,1,2023-09-29
120846,64,4,2023-09-29,2023,33,9,folha/93491,documento_ativas,f71bfef88169b60e,1,,normalizar,120846,93491,15766,CEOF,favoravel,1,2023-09-29
120847,24,4,2023-09-29,2023,33,9,folha/93491,documento_ativas,f71bfef88169b60e,1,,normalizar,120847,93491,15766,CEOF,favoravel,1,2023-09-29
120848,26,4,2023-09-29,2023,33,9,folha/93491,documento_ativas,f71bfef88169b60e,1,,normalizar,120848,93491,15766,CEOF,favoravel,1,2023-09-29
120854,19,4,2025-04-07,2025,35,9,folha/292476,documento_ativas,f71e011ea3ada7b7,1,,normalizar,120854,292476,151551,CEOF,favoravel,1,2025-04-07
120855,62,4,2025-04-07,2025,35,9,folha/292476,documento_ativas,f71e011ea3ada7b7,1,,normalizar,120855,292476,151551,CEOF,favoravel,0,2025-04-07
120856,64,4,2025-04-07,2025,35,9,folha/292476,documento_ativas,f71e011ea3ada7b7,1,,normalizar,120856,292476,151551,CEOF,favoravel,0,2025-04-07
120858,26,4,2025-04-07,2025,35,9,folha/292476,documento_ativas,f71e011ea3ada7b7,1,,normalizar,120858,292476,151551,CEOF,favoravel,0,2025-04-07
120864,61,4,2024-12-03,2024,34,9,folha/279623,documento_ativas,f72f880f12d9d188,1,,normalizar,120864,279623,18668,CDDM,favoravel,1,2024-12-03
120865,60,4,2024-12-03,2024,34,9,folha/279623,documento_ativas,f72f880f12d9d188,1,,normalizar,120865,279623,18668,CDDM,favoravel,1,2024-12-03
120867,24,4,2024-12-03,2024,34,9,folha/279623,documento_ativas,f72f880f12d9d188,1,,normalizar,120867,279623,18668,CDDM,favoravel,1,2024-12-03
120868,59,4,2024-12-03,2024,34,9,folha/279623,documento_ativas,f72f880f12d9d188,1,,normalizar,120868,279623,18668,CDDM,favoravel,1,2024-12-03
120884,60,4,2026-09-10,2026,36,9,folha/343111,documento_ativas,f77b3fe9180ea685,1,,normalizar,120884,343111,158714,CSA,favoravel,0,2026-09-10
120885,26,4,2026-09-10,2026,36,9,folha/343111,documento_ativas,f77b3fe9180ea685,1,,normalizar,120885,343111,158714,CSA,favoravel,0,2026-09-10
120886,30,4,2026-09-10,2026,36,9,folha/343111,documento_ativas,f77b3fe9180ea685,1,,normalizar,120886,343111,158714,CSA,favoravel,0,2026-09-10
120887,59,4,2026-09-10,2026,36,9,folha/343111,documento_ativas,f77b3fe9180ea685,1,,normalizar,120887,343111,158714,CSA,favoravel,0,2026-09-10
120888,68,4,2026-09-10,2026,36,9,folha/343111,documento_ativas,f77b3fe9180ea685,1,,normalizar,120888,343111,158714,CSA,favoravel,0,2026-09-10
120894,14,4,2022-11-07,2022,32,8,folha/50898,documento_ativas,f7835696f710e8f7,1,,normalizar,120894,50898,7972,CEC,favoravel,0,2022-11-07
120895,29,4,2022-11-07,2022,32,8,folha/50898,documento_ativas,f7835696f710e8f7,1,,normalizar,120895,50898,7972,CEC,favoravel,0,2022-11-07
120898,21,4,2022-11-07,2022,32,8,folha/50898,documento_ativas,f7835696f710e8f7,1,,normalizar,120898,50898,7972,CEC,favoravel,0,2022-11-07
120903,66,4,2023-03-14,2023,33,9,folha/62077,documento_ativas,f7835696f710e8f7,1,,normalizar,120903,62077,7972,CCJ,favoravel,1,2023-03-14
120904,15,4,2023-03-14,2023,33,9,folha/62077,documento_ativas,f7835696f710e8f7,1,,normalizar,120904,62077,7972,CCJ,favoravel,1,2023-03-14
120907,23,4,2023-03-14,2023,33,9,folha/62077,documento_ativas,f7835696f710e8f7,1,,normalizar,120907,62077,7972,CCJ,favoravel,1,2023-03-14
120923,60,4,2025-09-24,2025,35,9,folha/312299,documento_ativas,f7a3dcb95684d8fa,1,,normalizar,120923,312299,154033,CSA,favoravel,0,2025-09-24
120926,68,4,2025-09-24,2025,35,9,folha/312299,documento_ativas,f7a3dcb95684d8fa,1,,normalizar,120926,312299,154033,CSA,favoravel,0,2025-09-24
120932,15,4,2025-10-15,2025,35,9,folha/314110,documento_ativas,f7be7537667f9993,1,,normalizar,120932,314110,153993,CDC,favoravel,1,2025-10-15
120933,26,4,2025-10-15,2025,35,9,folha/314110,documento_ativas,f7be7537667f9993,1,,normalizar,120933,314110,153993,CDC,favoravel,1,2025-10-15
120934,22,4,2025-10-15,2025,35,9,folha/314110,documento_ativas,f7be7537667f9993,1,,normalizar,120934,314110,153993,CDC,favoravel,1,2025-10-15
120942,17,4,2023-09-19,2023,33,9,folha/91295,documento_ativas,f7c2aa1a952b5d77,1,,normalizar,120942,91295,15258,CDESCTMAT,favoravel,1,2023-09-19
120944,61,4,2023-09-19,2023,33,9,folha/91295,documento_ativas,f7c2aa1a952b5d77,1,,normalizar,120944,91295,15258,CDESCTMAT,favoravel,1,2023-09-19
120945,67,4,2023-09-19,2023,33,9,folha/91295,documento_ativas,f7c2aa1a952b5d77,1,,normalizar,120945,91295,15258,CDESCTMAT,favoravel,1,2023-09-19
120952,68,4,2024-03-15,2024,34,9,folha/114528,documento_ativas,f7ef7b73e15ab410,1,,normalizar,120952,114528,14235,CEC,favoravel,1,2024-03-15
120953,60,4,2024-03-15,2024,34,9,folha/114528,documento_ativas,f7ef7b73e15ab410,1,,normalizar,120953,114528,14235,CEC,favoravel,1,2024-03-15
120954,66,4,2024-03-15,2024,34,9,folha/114528,documento_ativas,f7ef7b73e15ab410,1,,normalizar,120954,114528,14235,CEC,favoravel,1,2024-03-15
120961,66,4,2024-09-19,2024,34,9,folha/133447,documento_ativas,f7ef7b73e15ab410,1,,normalizar,120961,133447,14235,CCJ,favoravel,1,2024-09-19
120962,15,4,2024-09-19,2024,34,9,folha/133447,documento_ativas,f7ef7b73e15ab410,1,,normalizar,120962,133447,14235,CCJ,favoravel,1,2024-09-19
120963,33,4,2024-09-19,2024,34,9,folha/133447,documento_ativas,f7ef7b73e15ab410,1,,normalizar,120963,133447,14235,CCJ,favoravel,1,2024-09-19
120964,20,4,2024-09-19,2024,34,9,folha/133447,documento_ativas,f7ef7b73e15ab410,1,,normalizar,120964,133447,14235,CCJ,favoravel,1,2024-09-19
120971,15,4,2023-05-05,2023,33,9,folha/70523,documento_ativas,f807ca7b63088d1a,1,,normalizar,120971,70523,7786,CDC,favoravel,1,2023-05-05
120972,26,4,2023-05-05,2023,33,9,folha/70523,documento_ativas,f807ca7b63088d1a,1,,normalizar,120972,70523,7786,CDC,favoravel,1,2023-05-05
120978,65,4,2023-05-05,2023,33,9,folha/70523,documento_ativas,f807ca7b63088d1a,1,,normalizar,120978,70523,7786,CDC,favoravel,1,2023-05-05
120981,17,4,2023-11-17,2023,33,9,folha/103780,documento_ativas,f807ca7b63088d1a,1,,normalizar,120981,103780,7786,CDESCTMAT,favoravel,0,2023-11-17
120982,64,4,2023-11-17,2023,33,9,folha/103780,documento_ativas,f807ca7b63088d1a,1,,normalizar,120982,103780,7786,CDESCTMAT,favoravel,1,2023-11-17
120983,61,4,2023-11-17,2023,33,9,folha/103780,documento_ativas,f807ca7b63088d1a,1,,normalizar,120983,103780,7786,CDESCTMAT,favoravel,1,2023-11-17
120984,67,4,2023-11-17,2023,33,9,folha/103780,documento_ativas,f807ca7b63088d1a,1,,normalizar,120984,103780,7786,CDESCTMAT,favoravel,1,2023-11-17
120985,62,4,2023-11-17,2023,33,9,folha/103780,documento_ativas,f807ca7b63088d1a,1,,normalizar,120985,103780,7786,CDESCTMAT,favoravel,1,2023-11-17
120991,60,4,2023-10-25,2023,33,9,folha/98818,documento_ativas,f82068fb82cf7d7b,1,,normalizar,120991,98818,12461,CAS,favoravel,1,2023-10-25
120992,63,4,2023-10-25,2023,33,9,folha/98818,documento_ativas,f82068fb82cf7d7b,1,,normalizar,120992,98818,12461,CAS,favoravel,1,2023-10-25
120993,25,4,2023-10-25,2023,33,9,folha/98818,documento_ativas,f82068fb82cf7d7b,1,,normalizar,120993,98818,12461,CAS,favoravel,1,2023-10-25
121000,15,4,2023-12-06,2023,33,9,folha/106749,documento_ativas,f82068fb82cf7d7b,1,,normalizar,121000,106749,12461,CDC,favoravel,1,2023-12-06
121001,26,4,2023-12-06,2023,33,9,folha/106749,documento_ativas,f82068fb82cf7d7b,1,,normalizar,121001,106749,12461,CDC,favoravel,1,2023-12-06
121004,23,4,2023-12-06,2023,33,9,folha/106749,documento_ativas,f82068fb82cf7d7b,1,,normalizar,121004,106749,12461,CDC,favoravel,1,2023-12-06
121010,17,4,2025-02-10,2025,35,9,folha/283080,documento_ativas,f82a95d56b76244f,1,,normalizar,121010,283080,19826,CDESCTMAT,favoravel,0,2025-02-10
121012,61,4,2025-02-10,2025,35,9,folha/283080,documento_ativas,f82a95d56b76244f,1,,normalizar,121012,283080,19826,CDESCTMAT,favoravel,0,2025-02-10
121013,67,4,2025-02-10,2025,35,9,folha/283080,documento_ativas,f82a95d56b76244f,1,,normalizar,121013,283080,19826,CDESCTMAT,favoravel,0,2025-02-10
121020,19,4,2025-02-12,2025,35,9,folha/283334,documento_ativas,f82eece7544b0399,1,,normalizar,121020,283334,12001,CEOF,favoravel,0,2025-02-12
121022,64,4,2025-02-12,2025,35,9,folha/283334,documento_ativas,f82eece7544b0399,1,,normalizar,121022,283334,12001,CEOF,favoravel,0,2025-02-12
121023,24,4,2025-02-12,2025,35,9,folha/283334,documento_ativas,f82eece7544b0399,1,,normalizar,121023,283334,12001,CEOF,favoravel,1,2025-02-12
121024,26,4,2025-02-12,2025,35,9,folha/283334,documento_ativas,f82eece7544b0399,1,,normalizar,121024,283334,12001,CEOF,favoravel,0,2025-02-12
121030,61,4,2025-04-28,2025,35,9,folha/294527,documento_ativas,f83dbf7e1538db75,1,,normalizar,121030,294527,150863,CDDM,favoravel,1,2025-04-28
121032,64,4,2025-04-28,2025,35,9,folha/294527,documento_ativas,f83dbf7e1538db75,1,,normalizar,121032,294527,150863,CDDM,favoravel,0,2025-04-28
121040,61,4,2025-04-30,2025,35,9,folha/294758,documento_ativas,f83dbf7e1538db75,1,,normalizar,121040,294758,150863,CDDM,favoravel,1,2025-04-30
121042,64,4,2025-04-30,2025,35,9,folha/294758,documento_ativas,f83dbf7e1538db75,1,,normalizar,121042,294758,150863,CDDM,favoravel,0,2025-04-30
121044,59,4,2025-04-30,2025,35,9,folha/294758,documento_ativas,f83dbf7e1538db75,1,,normalizar,121044,294758,150863,CDDM,favoravel,0,2025-04-30
121050,65,4,2025-09-16,2025,35,9,folha/311138,documento_ativas,f86307b65a9c05fb,1,,normalizar,121050,311138,150797,CPRA,favoravel,0,2025-09-16
121051,23,4,2025-09-16,2025,35,9,folha/311138,documento_ativas,f86307b65a9c05fb,1,,normalizar,121051,311138,150797,CPRA,favoravel,0,2025-09-16
121052,57,4,2025-09-16,2025,35,9,folha/311138,documento_ativas,f86307b65a9c05fb,1,,normalizar,121052,311138,150797,CPRA,favoravel,0,2025-09-16
121053,67,4,2025-09-16,2025,35,9,folha/311138,documento_ativas,f86307b65a9c05fb,1,,normalizar,121053,311138,150797,CPRA,favoravel,0,2025-09-16
121054,34,4,2025-09-16,2025,35,9,folha/311138,documento_ativas,f86307b65a9c05fb,1,,prefixo,121054,311138,150797,CPRA,favoravel,0,2025-09-16
121060,65,4,2025-09-17,2025,35,9,folha/311330,documento_ativas,f86307b65a9c05fb,1,,normalizar,121060,311330,150797,CPRA,favoravel,0,2025-09-17
121061,23,4,2025-09-17,2025,35,9,folha/311330,documento_ativas,f86307b65a9c05fb,1,,normalizar,121061,311330,150797,CPRA,favoravel,0,2025-09-17
121062,57,4,2025-09-17,2025,35,9,folha/311330,documento_ativas,f86307b65a9c05fb,1,,normalizar,121062,311330,150797,CPRA,favoravel,0,2025-09-17
121063,67,4,2025-09-17,2025,35,9,folha/311330,documento_ativas,f86307b65a9c05fb,1,,normalizar,121063,311330,150797,CPRA,favoravel,0,2025-09-17
121064,34,4,2025-09-17,2025,35,9,folha/311330,documento_ativas,f86307b65a9c05fb,1,,prefixo,121064,311330,150797,CPRA,favoravel,0,2025-09-17
121070,66,4,2026-03-17,2026,36,9,folha/326934,documento_ativas,f86307b65a9c05fb,1,,normalizar,121070,326934,150797,CCJ,favoravel,0,2026-03-17
121071,15,4,2026-03-17,2026,36,9,folha/326934,documento_ativas,f86307b65a9c05fb,1,,normalizar,121071,326934,150797,CCJ,favoravel,0,2026-03-17
121072,20,4,2026-03-17,2026,36,9,folha/326934,documento_ativas,f86307b65a9c05fb,1,,normalizar,121072,326934,150797,CCJ,favoravel,0,2026-03-17
121073,23,4,2026-03-17,2026,36,9,folha/326934,documento_ativas,f86307b65a9c05fb,1,,normalizar,121073,326934,150797,CCJ,favoravel,0,2026-03-17
121080,20,4,2023-09-21,2023,33,9,folha/91826,documento_ativas,f864011ead58530c,1,,normalizar,121080,91826,13821,CDDHCLP,favoravel,1,2023-09-21
121081,57,4,2023-09-21,2023,33,9,folha/91826,documento_ativas,f864011ead58530c,1,,normalizar,121081,91826,13821,CDDHCLP,favoravel,1,2023-09-21
121084,24,4,2023-09-21,2023,33,9,folha/91826,documento_ativas,f864011ead58530c,1,,normalizar,121084,91826,13821,CDDHCLP,favoravel,1,2023-09-21
121090,60,4,2023-09-27,2023,33,9,folha/92970,documento_ativas,f880cc7be63b3264,1,,normalizar,121090,92970,10541,CAS,favoravel,1,2023-09-27
121091,63,4,2023-09-27,2023,33,9,folha/92970,documento_ativas,f880cc7be63b3264,1,,normalizar,121091,92970,10541,CAS,favoravel,1,2023-09-27
121099,63,4,2025-05-07,2025,35,9,folha/295295,documento_ativas,f89a2908d3b6532a,1,,normalizar,121099,295295,12450,CTMU,favoravel,1,2025-05-07
121100,30,4,2025-05-07,2025,35,9,folha/295295,documento_ativas,f89a2908d3b6532a,1,,normalizar,121100,295295,12450,CTMU,favoravel,0,2025-05-07
121101,65,4,2025-05-07,2025,35,9,folha/295295,documento_ativas,f89a2908d3b6532a,1,,normalizar,121101,295295,12450,CTMU,favoravel,0,2025-05-07
121103,20,4,2025-05-07,2025,35,9,folha/295295,documento_ativas,f89a2908d3b6532a,1,,normalizar,121103,295295,12450,CTMU,favoravel,0,2025-05-07
121109,24,4,2025-05-20,2025,35,9,folha/298322,documento_ativas,f89a2908d3b6532a,1,,normalizar,121109,298322,12450,CAF,favoravel,1,2025-05-20
121110,65,4,2025-05-20,2025,35,9,folha/298322,documento_ativas,f89a2908d3b6532a,1,,normalizar,121110,298322,12450,CAF,favoravel,0,2025-05-20
121112,22,4,2025-05-20,2025,35,9,folha/298322,documento_ativas,f89a2908d3b6532a,1,,normalizar,121112,298322,12450,CAF,favoravel,0,2025-05-20
121119,61,4,2023-06-19,2023,33,9,folha/79026,documento_ativas,f89e189fa9f3923e,1,,normalizar,121119,79026,13221,CS,favoravel,1,2023-06-19
121121,34,4,2023-06-19,2023,33,9,folha/79026,documento_ativas,f89e189fa9f3923e,1,,prefixo,121121,79026,13221,CS,favoravel,1,2023-06-19
121123,23,4,2023-06-19,2023,33,9,folha/79026,documento_ativas,f89e189fa9f3923e,1,,normalizar,121123,79026,13221,CS,favoravel,1,2023-06-19
121129,60,4,2024-03-12,2024,34,9,folha/113796,documento_ativas,f8bad3b222aceabb,1,,normalizar,121129,113796,16537,CAS,favoravel,1,2024-03-12
121130,63,4,2024-03-12,2024,34,9,folha/113796,documento_ativas,f8bad3b222aceabb,1,,normalizar,121130,113796,16537,CAS,favoravel,1,2024-03-12
121132,30,4,2024-03-12,2024,34,9,folha/113796,documento_ativas,f8bad3b222aceabb,1,,normalizar,121132,113796,16537,CAS,favoravel,1,2024-03-12
121138,15,4,2024-08-12,2024,34,9,folha/128275,documento_ativas,f8bad3b222aceabb,1,,normalizar,121138,128275,16537,CDC,favoravel,1,2024-08-12
121139,26,4,2024-08-12,2024,34,9,folha/128275,documento_ativas,f8bad3b222aceabb,1,,normalizar,121139,128275,16537,CDC,favoravel,1,2024-08-12
121140,22,4,2024-08-12,2024,34,9,folha/128275,documento_ativas,f8bad3b222aceabb,1,,normalizar,121140,128275,16537,CDC,favoravel,1,2024-08-12
121141,17,4,2024-08-12,2024,34,9,folha/128275,documento_ativas,f8bad3b222aceabb,1,,normalizar,121141,128275,16537,CDC,favoravel,1,2024-08-12
121148,67,4,2026-03-02,2026,36,9,folha/325881,documento_ativas,f8bf89aa62313e46,1,,normalizar,121148,325881,156249,CAS,favoravel,1,2026-03-02
121149,63,4,2026-03-02,2026,36,9,folha/325881,documento_ativas,f8bf89aa62313e46,1,,normalizar,121149,325881,156249,CAS,favoravel,0,2026-03-02
121151,30,4,2026-03-02,2026,36,9,folha/325881,documento_ativas,f8bf89aa62313e46,1,,normalizar,121151,325881,156249,CAS,favoravel,0,2026-03-02
121158,60,4,2025-08-28,2025,35,9,folha/307326,documento_ativas,f8fa76e3ba4d99d3,1,,normalizar,121158,307326,152712,CSA,favoravel,0,2025-08-28
121160,30,4,2025-08-28,2025,35,9,folha/307326,documento_ativas,f8fa76e3ba4d99d3,1,,normalizar,121160,307326,152712,CSA,favoravel,0,2025-08-28
121161,68,4,2025-08-28,2025,35,9,folha/307326,documento_ativas,f8fa76e3ba4d99d3,1,,normalizar,121161,307326,152712,CSA,favoravel,0,2025-08-28
121167,67,4,2025-02-17,2025,35,9,folha/284441,documento_ativas,f910fa5b5192dfb1,1,,normalizar,121167,284441,150917,CAS,favoravel,0,2025-02-17
121168,63,4,2025-02-17,2025,35,9,folha/284441,documento_ativas,f910fa5b5192dfb1,1,,normalizar,121168,284441,150917,CAS,favoravel,0,2025-02-17
121170,30,4,2025-02-17,2025,35,9,folha/284441,documento_ativas,f910fa5b5192dfb1,1,,normalizar,121170,284441,150917,CAS,favoravel,0,2025-02-17
121177,60,4,2024-10-14,2024,34,9,folha/136245,documento_ativas,f91fbeea511e3477,1,,normalizar,121177,136245,19372,CAS,favoravel,0,2024-10-14
121178,63,4,2024-10-14,2024,34,9,folha/136245,documento_ativas,f91fbeea511e3477,1,,normalizar,121178,136245,19372,CAS,favoravel,1,2024-10-14
121180,30,4,2024-10-14,2024,34,9,folha/136245,documento_ativas,f91fbeea511e3477,1,,normalizar,121180,136245,19372,CAS,favoravel,0,2024-10-14
121186,60,4,2024-10-21,2024,34,9,folha/138354,documento_ativas,f91fbeea511e3477,1,,normalizar,121186,138354,19372,CAS,favoravel,0,2024-10-21
121187,63,4,2024-10-21,2024,34,9,folha/138354,documento_ativas,f91fbeea511e3477,1,,normalizar,121187,138354,19372,CAS,favoravel,1,2024-10-21
121189,30,4,2024-10-21,2024,34,9,folha/138354,documento_ativas,f91fbeea511e3477,1,,normalizar,121189,138354,19372,CAS,favoravel,1,2024-10-21
121195,68,4,2023-10-03,2023,33,9,folha/94156,documento_ativas,f9347df6ca5551fc,1,,normalizar,121195,94156,11394,CEC,favoravel,1,2023-10-03
121198,26,4,2023-10-03,2023,33,9,folha/94156,documento_ativas,f9347df6ca5551fc,1,,normalizar,121198,94156,11394,CEC,favoravel,1,2023-10-03
121199,57,4,2023-10-03,2023,33,9,folha/94156,documento_ativas,f9347df6ca5551fc,1,,normalizar,121199,94156,11394,CEC,favoravel,1,2023-10-03
121204,66,4,2024-05-20,2024,34,9,folha/121809,documento_ativas,f9347df6ca5551fc,1,,normalizar,121204,121809,11394,CCJ,favoravel,1,2024-05-20
121205,15,4,2024-05-20,2024,34,9,folha/121809,documento_ativas,f9347df6ca5551fc,1,,normalizar,121205,121809,11394,CCJ,favoravel,1,2024-05-20
121206,33,4,2024-05-20,2024,34,9,folha/121809,documento_ativas,f9347df6ca5551fc,1,,normalizar,121206,121809,11394,CCJ,favoravel,1,2024-05-20
121208,23,4,2024-05-20,2024,34,9,folha/121809,documento_ativas,f9347df6ca5551fc,1,,normalizar,121208,121809,11394,CCJ,favoravel,1,2024-05-20
121214,68,4,2024-08-16,2024,34,9,folha/128851,documento_ativas,f9347df6ca5551fc,1,,normalizar,121214,128851,11394,CEC,favoravel,1,2024-08-16
121216,66,4,2024-08-16,2024,34,9,folha/128851,documento_ativas,f9347df6ca5551fc,1,,normalizar,121216,128851,11394,CEC,favoravel,1,2024-08-16
121217,26,4,2024-08-16,2024,34,9,folha/128851,documento_ativas,f9347df6ca5551fc,1,,normalizar,121217,128851,11394,CEC,favoravel,1,2024-08-16
121224,60,4,2024-11-29,2024,34,9,folha/279159,documento_ativas,f93ab037dc9a20c2,1,,normalizar,121224,279159,150037,CAS,favoravel,0,2024-11-29
121225,63,4,2024-11-29,2024,34,9,folha/279159,documento_ativas,f93ab037dc9a20c2,1,,normalizar,121225,279159,150037,CAS,favoravel,1,2024-11-29
121233,61,4,2025-04-24,2025,35,9,folha/294298,documento_ativas,f9669cccb5bf6869,1,,normalizar,121233,294298,150850,CDDM,favoravel,1,2025-04-24
121235,64,4,2025-04-24,2025,35,9,folha/294298,documento_ativas,f9669cccb5bf6869,1,,normalizar,121235,294298,150850,CDDM,favoravel,0,2025-04-24
121237,59,4,2025-04-24,2025,35,9,folha/294298,documento_ativas,f9669cccb5bf6869,1,,normalizar,121237,294298,150850,CDDM,favoravel,0,2025-04-24
121243,20,4,2025-04-08,2025,35,9,folha/292567,documento_ativas,f97cd83ed1c70001,1,,normalizar,121243,292567,150065,CDDHCLP,favoravel,1,2025-04-08
121244,57,4,2025-04-08,2025,35,9,folha/292567,documento_ativas,f97cd83ed1c70001,1,,normalizar,121244,292567,150065,CDDHCLP,favoravel,0,2025-04-08
121247,24,4,2025-04-08,2025,35,9,folha/292567,documento_ativas,f97cd83ed1c70001,1,,normalizar,121247,292567,150065,CDDHCLP,favoravel,0,2025-04-08
121253,61,4,2023-05-22,2023,33,9,folha/73766,documento_ativas,f9ded0868c01940b,1,,normalizar,121253,73766,9509,CS,favoravel,1,2023-05-22
121254,59,4,2023-05-22,2023,33,9,folha/73766,documento_ativas,f9ded0868c01940b,1,,normalizar,121254,73766,9509,CS,favoravel,1,2023-05-22
121260,66,4,2023-05-22,2023,33,9,folha/73766,documento_ativas,f9ded0868c01940b,1,,normalizar,121260,73766,9509,CS,favoravel,1,2023-05-22
121263,66,4,2023-08-15,2023,33,9,folha/84525,documento_ativas,f9ded0868c01940b,1,,normalizar,121263,84525,9509,CCJ,favoravel,1,2023-08-15
121264,15,4,2023-08-15,2023,33,9,folha/84525,documento_ativas,f9ded0868c01940b,1,,normalizar,121264,84525,9509,CCJ,favoravel,1,2023-08-15
121266,20,4,2023-08-15,2023,33,9,folha/84525,documento_ativas,f9ded0868c01940b,1,,normalizar,121266,84525,9509,CCJ,favoravel,1,2023-08-15
121273,19,4,2023-03-20,2023,33,9,folha/63722,documento_ativas,f9ecc08ed2eb1277,1,,normalizar,121273,63722,11206,CEOF,favoravel,1,2023-03-20
121274,62,4,2023-03-20,2023,33,9,folha/63722,documento_ativas,f9ecc08ed2eb1277,1,,normalizar,121274,63722,11206,CEOF,favoravel,1,2023-03-20
121277,26,4,2023-03-20,2023,33,9,folha/63722,documento_ativas,f9ecc08ed2eb1277,1,,normalizar,121277,63722,11206,CEOF,favoravel,1,2023-03-20
121283,64,4,2023-05-09,2023,33,9,folha/71007,documento_ativas,f9f3eab915f9b846,1,,normalizar,121283,71007,12512,CFGTC,favoravel,1,2023-05-09
121287,63,4,2023-05-09,2023,33,9,folha/71007,documento_ativas,f9f3eab915f9b846,1,,normalizar,121287,71007,12512,CFGTC,favoravel,1,2023-05-09
121289,68,4,2023-05-09,2023,33,9,folha/71007,documento_ativas,f9f3eab915f9b846,1,,normalizar,121289,71007,12512,CFGTC,favoravel,1,2023-05-09
121302,68,4,2025-04-02,2025,35,9,folha/292086,documento_ativas,fa0921d1cf710d8d,1,,normalizar,121302,292086,151292,CEC,favoravel,1,2025-04-02
