sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave,proposicao_id,sigla_numero_ano,sigla,id_tipo_proposicao,ordem_autoria,ementa,etapa,data_leitura
13679,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2023-11-01,2023,33,9,17277,api_i5,,autor_id,17277,PL 735/2023,PL,,,"Assegura o direito à realização de doações, por meio de desconto em folha de pagamento, aos agentes públicos do Distrito Federal .","Apresentação, Disponibilizada(Parecer)",2023-11-01
13680,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2023-11-01,2023,33,9,17278,api_i5,,autor_id,17278,IND 4027/2023,IND,,,"Sugere ao Governo do Distrito Federal, por intermédio da Secretaria de Transportes e Mobilidade – SEMOB, gestão nas vias de mão dupla, abaixo demonstradas, quanto a instalação e reposição das placas indicativas de Ponto de Ônibus do transporte público, no trecho que se estende do Condomínio Beija-Flor até o Condomínio Residencial Sobradinho III, situado na Região Administrativa de Sobradinho II. ",Apresentação,2023-11-01
13681,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-01,2023,33,9,17279,api_i5,,autor_id,17279,IND 4041/2023,IND,,,"Sugere ao Poder Executivo que, por intermédio da Secretaria de Transporte e Mobilidade do Distrito Federal - SEMOB, promova a ampliação do percurso das linhas de ônibus que circulam no Polo JK, na Região Administrativa de Santa Maria – RAXIII. ",Apresentação,2023-11-01
13682,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-01,2023,33,9,17280,api_i5,,autor_id,17280,IND 4042/2023,IND,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Saúde do Distrito Federal - SESDF, a construção de um Hospital na Região Administrativa do Recanto das Emas – RA XV.",Apresentação,2023-11-01
13683,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2023-11-08,2023,33,9,17281,api_i5,,autor_id,17281,IND 4075/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Energética de Brasília (CEB) e da Neoenergia Brasília, que procedam à manutenção de um poste, na QE 50, do Guará II.",Apresentação,2023-11-08
13684,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2023-11-08,2023,33,9,17283,api_i5,,autor_id,17283,IND 4076/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Energética de Brasília (CEB) e da Neoenergia Brasília, que procedam à manutenção de um poste, no Setor de Oficinas Sul, em Taguatinga Sul.",Apresentação,2023-11-08
13685,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2023-11-08,2023,33,9,17284,api_i5,,autor_id,17284,IND 4077/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Energética de Brasília (CEB) e da Neoenergia Brasília, que procedam à manutenção dos postes nos Jardins Mangueiral.",Apresentação,2023-11-08
13686,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2023-11-07,2023,33,9,17285,api_i5,,autor_id,17285,IND 4061/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio do DER-DF, providências para a instalação de radares de controle de velocidade ao longo da rodovia DF-128, principalmente no trecho localizado entre os quilômetros de 2 e 10, na Região Administrativa de Planaltina – RA VI.",Apresentação,2023-11-07
13687,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2023-11-08,2023,33,9,17286,api_i5,,autor_id,17286,IND 4078/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Energética de Brasília (CEB) e da Neoenergia Brasília, que procedam à manutenção de um poste na Vicente Pires.",Apresentação,2023-11-08
13688,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2023-11-07,2023,33,9,17287,api_i5,,autor_id,17287,IND 4059/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio do DER-DF, providências para a pintura da sinalização horizontal e colocação de mais placas de sinalização na rodovia DF-128, principalmente no trecho localizado entre os quilômetros de 2 e 10, na Região Administrativa de Planaltina – RA VI.",Apresentação,2023-11-07
13689,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2023-11-07,2023,33,9,17288,api_i5,,autor_id,17288,IND 4058/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio do DER-DF, providências a melhoria do acesso ao Núcleo Rural Quintas do Vale Verde, na Região Administrativa de Planaltina – RA VI.",Apresentação,2023-11-07
13690,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17289,api_i5,,autor_id,17289,IND 4055/2023,IND,,,"Sugere ao Poder Executivo que, por intermédio da Secretaria de Estado de Esporte e Lazer do Distrito Federal - SELDF, promova a construção de um campo de futebol sintético, na Vila Roriz, na Região Administrativa do Gama – RA II. ",Apresentação,2023-11-07
13691,6,Poder Executivo,,1,apresentou uma proposição,2023-11-01,2023,33,9,17290,api_i5,,autor_id,17290,PL 734/2023,PL,,,"Autoriza o Poder Executivo a contratar operação de crédito externo junto ao Fundo Financeiro para Desenvolvimento da Bacia do Prata - FONPLATA, com a garantia da União e dá outras providências.","Redação Final, Retorno(Emenda)",2023-11-01
13692,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2023-11-07,2023,33,9,17291,api_i5,,autor_id,17291,IND 4057/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio do DER-DF, providências para a instalação de redutores de velocidade próximos às paradas de ônibus localizadas nos acessos aos núcleos rurais Quintas do Vale Verde, Morumbi, Quintas do Rio Maranhão e Bonsucesso, localizados na Região Administrativa de Planaltina – RA VI.",Apresentação,2023-11-07
13693,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-09,2023,33,9,17292,api_i5,,autor_id,17292,IND 4082/2023,IND,,,"Sugere ao Poder Executivo que, por intermédio Companhia Urbanizadora da Nova Capital - NOVACAP, promova a reforma do campo de futebol sintético Alvorada, na Região Administrativa do Gama – RA II. 
",Apresentação,2023-11-09
13694,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17293,api_i5,,autor_id,17293,IND 4045/2023,IND,,,"Sugere ao Poder Executivo que, por intermédio Companhia Urbanizadora da Nova Capital - NOVACAP, promova a reforma da quadra poliesportiva localizada na QR 310, em frente ao conjunto 07, na Região Administrativa de Samambaia -  RA XII.",Apresentação,2023-11-07
13695,67,Deputado Rogério Morro da Cruz,PSD,1,apresentou uma proposição,2023-11-01,2023,33,9,17294,api_i5,,autor_id,17294,IND 4028/2023,IND,,,"Sugere providências ao Excelentíssimo Senhor Secretário de Estado de Obras e Infraestrutura do Distrito Federal, no sentido de encaminhar as providências tendentes à recuperação da malha asfáltica da Avenida Principal de São Sebastião, , abrangendo o trecho que se estende desde o bairro Morro Azul (DF-463) até o Ginásio do São Francisco (DF-473).",Apresentação,2023-11-01
13696,67,Deputado Rogério Morro da Cruz,PSD,1,apresentou uma proposição,2023-11-01,2023,33,9,17295,api_i5,,autor_id,17295,IND 4029/2023,IND,,,"Sugere providências ao Ilustríssimo Senhor Diretor-Geral da Defensoria Pública do Distrito Federal, no sentido de encaminhar as medidas necessárias à construção de Núcleo de Atendimento ao Cidadão na Região Administrativa de São Sebastião (RA-XIV).",Apresentação,2023-11-01
13697,23,Deputado Iolando,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17296,api_i5,,autor_id,17296,REQ 1001/2023,REQ,,,REQUER INFORMAÇÕES DA SECRETARIA DA  PESSOA COM DEFICIÊNCIA A RESPEITO DA IMPRESSÃO E DISTRIBUIÇÃO DO CARTÃO DE IDENTIFICAÇÃO DA PESSOA COM DEFICIÊNCIA E DA CARTEIRA DE IDENTIFICAÇÃO DA PESSOA COM TRANSTORNO DE ESPECTRO AUTISTA. ,Apresentação,2023-11-07
13698,65,Deputado Pepa,PP,1,apresentou uma proposição,2023-12-06,2023,33,9,17297,api_i5,,autor_id,17297,MO 559/2023,MO,,,"Parabeniza e manifesta votos de louvor e aplausos às personalidades que especifica, participantes do ""Instituto Você Nunca Andará Sozinho"" do Distrito Federal"".",Apresentação,2023-12-06
13699,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2023-11-07,2023,33,9,17298,api_i5,,autor_id,17298,PL 737/2023,PL,,,"Altera a Lei Nº 209, de 18 de dezembro de 1991, que autoriza a instalação de templos religiosos em áreas residências e dá outras providências. ","Apresentação, Retorno(Parecer)",2023-11-07
13700,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2023-11-08,2023,33,9,17299,api_i5,,autor_id,17299,IND 4079/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Energética de Brasília (CEB) e da Neoenergia Brasília, que procedam à manutenção dos postes, na Quadra 17, de Arapoanga.",Apresentação,2023-11-08
13701,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2023-11-01,2023,33,9,17300,api_i5,,autor_id,17300,REQ 1000/2023,REQ,,,Requer informações à Secretaria de Estado de Educação do Distrito Federal acerca do processo eleitoral para os cargos diretivos das unidades escolares da rede pública de ensino ocorrida no mês de outubro de 2023.,Apresentação,2023-11-01
13702,49,Comissão de Fiscalização Governança Transparência Controle,,1,apresentou uma proposição,2023-11-16,2023,33,9,17301,api_i5,,autor_id,17301,REQ 1020/2023,REQ,,,"Requer a realização de Audiência Pública, no âmbito da Comissão de Fiscalização, Governança, Transparência e Controle, com a finalidade de debater a gestão do Banco de Brasília - BRB.",Apresentação,2023-11-16
13703,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17302,api_i5,,autor_id,17302,IND 4056/2023,IND,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal, a construção de calçada pública de acesso aos pedestres nas adjacências do BRT do Gama, localizado na Região Administrativa do Gama  RA – II",Apresentação,2023-11-07
13704,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17303,api_i5,,autor_id,17303,IND 4044/2023,IND,,,"Sugere ao Poder Executivo, por intermédio da Companhia Energética de Brasília - CEB, promova a Manutenção da Iluminação Pública na área comercial do Gama, localizado na Região Administrativa do Gama - RA II",Apresentação,2023-11-07
13705,68,Deputado Gabriel Magno,PT,1,apresentou uma proposição,2023-11-07,2023,33,9,17304,api_i5,,autor_id,17304,MO 475/2023,MO,,,Manifesta Votos de Louvor e Aplausos às cidadãs e cidadãos que se destacaram por suas atuações na promoção do direito à educação.,Apresentação,2023-11-07
13706,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17305,api_i5,,autor_id,17305,REQ 1002/2023,REQ,,,Requer a retirada de tramitação do Projeto de Decreto Legislativo n°60/2023.,Apresentação,2023-11-07
13707,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17307,api_i5,,autor_id,17307,IND 4043/2023,IND,,,"Sugere ao Poder Executivo que, por intermédio da Administração Regional do Recanto das Emas e a Companhia Energética de Brasília – CEB, promovam a substituição da iluminação pública por LED na quadra 116, conjunto 2, localizada na Região Administrativa do Recanto das Emas – RA XV",Apresentação,2023-11-07
13708,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17308,api_i5,,autor_id,17308,PDL 61/2023,PDL,,,Concede o Título de Cidadã Honorária de Brasília excelentíssima Celina Leão Hizim.,"Apresentação, Disponibilizada(Parecer)",2023-11-07
13709,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2023-11-07,2023,33,9,17309,api_i5,,autor_id,17309,PL 739/2023,PL,,,"Dá o nome à praça, localizada na SCLN 216, de Praça da Ponta Norte.",Apresentação,2023-11-07
13710,63,Deputado Max Maciel,PSOL,1,apresentou uma proposição,2023-11-07,2023,33,9,17310,api_i5,,autor_id,17310,MO 477/2023,MO,,,"Parabeniza e manifesta votos de louvor às pessoas que especifica, pelos relevantes serviços prestados à cultura Hip Hop do Distrito Federal.",Apresentação,2023-11-07
13711,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2023-11-07,2023,33,9,17311,api_i5,,autor_id,17311,IND 4060/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Esportes e Lazer - SEL, providências para a substituição da grama sintética no campo de futebol localizado na EQNN 24/26, na Região Administrativa da Ceilândia - RA IX.",Apresentação,2023-11-07
13712,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2023-11-07,2023,33,9,17313,api_i5,,autor_id,17313,PL 738/2023,PL,,,"Altera a Lei nº 3.831, de 14 de março de 2006, de autoria do Poder Executivo, que “Cria o Instituto de Assistência à Saúde dos Servidores do Distrito Federal – INAS e dá outras providências",Apresentação,2023-11-07
13713,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17314,api_i5,,autor_id,17314,IND 4046/2023,IND,,,"Sugere ao Poder Executivo que, por intermédio da Administração Regional do Gama, que promova a instalação de Iluminação Pública de LED na Quadra de Esporte, na Quadra 7, Setor Sul do Gama, na Região Administrativa do Gama - RA II. ",Apresentação,2023-11-07
13714,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17315,api_i5,,autor_id,17315,IND 4065/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal que, por intermédio da Secretaria de Estado de Obras e Companhia Urbanizadora da Nova Capital do Brasil, promova a construção de Estacionamento na área externa da Unidade de saúde Básica n. 02, localizada no Setor Sul da Região Administrativa do Gama. 

",Apresentação,2023-11-07
13715,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17316,api_i5,,autor_id,17316,IND 4064/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal que, por intermédio da Secretaria de Estado de Obras e Companhia Urbanizadora da Nova Capital do Brasil, promova a recuperação asfáltica da via principal entre as Quadras 05 e 11 do Setor Sul da Região Administrativa do Gama, de ligação entre a Avenida Pioneiros  e DF-290 na Região Administrativa do Gama.
",Apresentação,2023-11-07
13716,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2023-11-07,2023,33,9,17317,api_i5,,autor_id,17317,IND 4063/2023,IND,,,"Sugere ao Poder Executivo do Distrito Federal que, por intermédio da Secretaria de Estado de Obras e Companhia Urbanizadora da Nova Capital do Brasil, promova a Expansão do Parque de Iluminação pública no Núcleo Rural Casa Grande, na região da Ponte Alta Norte na Região Administrativa do Gama.",Apresentação,2023-11-07
13717,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2023-11-21,2023,33,9,17318,api_i5,,autor_id,17318,PL 771/2023,PL,,,"Dispõe sobre a repartição dos emolumentos arrecadados pelos serviços notariais e de registro com a Defensoria Pública do Distrito Federal em razão do protesto de títulos e documentos e dá outras providências.
","Apresentação, Disponibilizada(Parecer)",2023-11-21
13718,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2023-11-14,2023,33,9,17320,api_i5,,autor_id,17320,REQ 1010/2023,REQ,,,"Requer a realização de Sessão Solene de Instalação do Grupo de Trabalho da Câmara Legislativa do Distrito Federal, concernente à Década do Afrodescendente 2024 – 2033, a realizar-se no dia 8 de dezembro de 2023, às 15h, no Plenário desta Casa.",Apresentação,2023-11-14
13719,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2023-11-14,2023,33,9,17320,api_i5,,autor_id,17320,REQ 1010/2023,REQ,,,"Requer a realização de Sessão Solene de Instalação do Grupo de Trabalho da Câmara Legislativa do Distrito Federal, concernente à Década do Afrodescendente 2024 – 2033, a realizar-se no dia 8 de dezembro de 2023, às 15h, no Plenário desta Casa.",Apresentação,2023-11-14
13720,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2023-11-14,2023,33,9,17320,api_i5,,autor_id,17320,REQ 1010/2023,REQ,,,"Requer a realização de Sessão Solene de Instalação do Grupo de Trabalho da Câmara Legislativa do Distrito Federal, concernente à Década do Afrodescendente 2024 – 2033, a realizar-se no dia 8 de dezembro de 2023, às 15h, no Plenário desta Casa.",Apresentação,2023-11-14
13721,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2023-11-14,2023,33,9,17320,api_i5,,autor_id,17320,REQ 1010/2023,REQ,,,"Requer a realização de Sessão Solene de Instalação do Grupo de Trabalho da Câmara Legislativa do Distrito Federal, concernente à Década do Afrodescendente 2024 – 2033, a realizar-se no dia 8 de dezembro de 2023, às 15h, no Plenário desta Casa.",Apresentação,2023-11-14
