sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave,proposicao_id,documento_id,comissao_sigla,verdict_estrutural,verdict_prosa,clausula,via
76387,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2023-03-20,2023,33,9,6653,api_i8,,normalizar,6653,63927,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2.529/2022, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76388,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-02-23,2023,33,9,6676,api_i8,,normalizar,6676,59599,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76389,15,Deputado Chico Vigilante,PT,3,relatou (parecer),2023-03-01,2023,33,9,6706,api_i8,,normalizar,6706,60237,GAB DEP CHICO VIGILANTE,,,,parecer_autor
76390,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-08-14,2023,33,9,6726,api_i8,,normalizar,6726,84327,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito da Comissão de Assuntos Sociais, somos pela aprovação, no mérito, do Projeto de Lei nº 2.555, de 2022.",parecer_autor
76391,24,Deputada Jaqueline Silva,MDB,3,relatou (parecer),2023-09-11,2023,33,9,6784,api_i8,,normalizar,6784,89633,GAB DEP JAQUELINE SILVA,Aprovado(a),admissivel,"Pelo exposto, vota-se, no âmbito da CEOF, pela admissibilidade do PL nº 2.537/22, nos termos do art. 64, II, do RICLDF.",parecer_autor
76392,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2023-05-10,2023,33,9,6784,api_i8,,normalizar,6784,71045,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"Com efeito, por todo o exposto, no âmbito desta Comissão, somos pela APROVAÇÃO do Projeto de Lei n° 2537/2022. É o Voto.",parecer_autor
76393,17,Deputado Daniel Donizet,MDB,3,relatou (parecer),2023-04-10,2023,33,9,6817,api_i8,,normalizar,6817,67282,GAB DEP DANIEL DONIZET,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito da Comissão de Defesa do Consumidor, no mérito, manifestamos voto pela APROVAÇÃO do Projeto de Lei n. 2.546/2022, com as duas emendas de relator anexas.",parecer_autor
76394,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2023-04-03,2023,33,9,6827,api_i8,,normalizar,6827,66767,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Ante o exposto, manifestamo-nos, no mérito, pela APROVAÇÃO do Projeto de Lei nº 2544/2022, nesta Comissão de Transporte e Mobilidade Urbana.",parecer_autor
76395,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-08-22,2023,33,9,6866,api_i8,,normalizar,6866,85197,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Sob os critérios desta Comissão de Assuntos Sociais, somos, pela APROVAÇÃO do Projeto de Lei nº 2548, de 2022. É o voto.",parecer_autor
76396,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-04-19,2023,33,9,6866,api_i8,,normalizar,6866,68547,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta CESC, manifestamos voto pela aprovação, no mérito, do PL nº 2.548/2022.",parecer_autor
76397,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2023-02-17,2023,33,9,6894,api_i8,,normalizar,6894,59412,GAB DEP FÁBIO FÉLIX,,,,parecer_autor
76398,15,Deputado Chico Vigilante,PT,3,relatou (parecer),2023-10-19,2023,33,9,7042,api_i8,,normalizar,7042,98029,GAB DEP CHICO VIGILANTE,Não apreciado(a),inadmissivel,"parágrafo único da Constituição Federal, nos arts. 15, XXII, 53 e 337 da Lei Orgânica do Distrito Federal, bem como nos arts. 7º, I, 12, I, 21, I a III, 22, I, 90, §1º e 91 do Código de Trânsito Brasileiro, nosso voto é pela INADMISSIBILIDADE do Projeto de Lei nº 2.566/2022 e do substitutivo a ele apresentado no âmbito da CMTU.",parecer_autor
76399,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-05-23,2023,33,9,7042,api_i8,,normalizar,7042,74533,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Por esta razão, somos pela APROVAÇÃO do Projeto de Lei nº 2.566, de 2022, na forma do substitutivo, nesta Comissão de Transporte e Mobilidade Urbana.",parecer_autor
76400,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-04-13,2023,33,9,7044,api_i8,,normalizar,7044,67724,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Dessa forma, oferecemos emenda, de modo que a presente proposição revogue apenas a Lei n° 6.559/2020, que trata especificamente da pandemia de COVID-19. Feitas essas considerações, quanto ao mérito, manifestamo-nos pela aprovação do Projeto de Lei nº 2.567, de 2022, com a emenda modificativa proposta, no âmbito desta Comissão de Educação, Saúde e Cultura.",parecer_autor
76401,61,Deputada Doutora Jane,REPUBLICANOS,3,relatou (parecer),2023-10-10,2023,33,9,7044,api_i8,,normalizar,7044,96692,GAB DEP DOUTORA JANE,Não apreciado(a),merito_favoravel,"Seguindo esta linha de intelecção, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo – CDESCTMAT, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2268/2021 (17434).",parecer_autor
76402,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-02-23,2023,33,9,7082,api_i8,,normalizar,7082,59534,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76403,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-04-04,2023,33,9,7160,api_i8,,normalizar,7160,66901,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Sob os critérios desta Comissão de Assuntos Sociais, somos, pela APROVAÇÃO do Projeto de Decreto Legislativo nº 263/2022, de autoria do nobre deputado DELMASSO, por tratar-se de justa e honrosa homenagem a um ilustre cidadão com relevantes serviços aos comerciantes e moradores dessa Capital.",parecer_autor
76404,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-08-02,2023,33,9,7161,api_i8,,normalizar,7161,82696,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
76405,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-10-27,2023,33,9,7224,api_i8,,normalizar,7224,99430,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Com efeito, ante o exposto, no âmbito desta Comissão, somos favoráveis à APROVAÇÃO do Projeto de Lei nº2.648/2023.",parecer_autor
76406,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-08-27,2023,33,9,7224,api_i8,,normalizar,7224,86002,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Pelo exposto, votamos, no âmbito da CMTU, pela APROVAÇÃO do Projeto de Lei nº 2.648/2022, de autoria da nobre Deputada Jaqueline Silva.",parecer_autor
76407,61,Deputada Doutora Jane,REPUBLICANOS,3,relatou (parecer),2023-03-01,2023,33,9,7250,api_i8,,normalizar,7250,60197,GAB DEP DOUTORA JANE,,,,parecer_autor
76408,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-06-27,2023,33,9,7270,api_i8,,normalizar,7270,80380,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_contrario,"Assim, pelos motivos expostos, votamos pela rejeição, no mérito, do Projeto de Lei no 2.635, de 2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76409,62,Deputado Joaquim Roriz Neto,PL,3,relatou (parecer),2023-06-20,2023,33,9,7271,api_i8,,normalizar,7271,79432,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito da Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, somos pela APROVAÇÃO do Projeto de Lei nº 2.636, de 2022.",parecer_autor
76410,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2023-11-07,2023,33,9,7298,api_i8,,normalizar,7298,101352,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76411,65,Deputado Pepa,PP,3,relatou (parecer),2023-03-01,2023,33,9,7298,api_i8,,normalizar,7298,60181,GAB DEP PEPA,,,,parecer_autor
76412,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-02-23,2023,33,9,7707,api_i8,,normalizar,7707,59518,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76413,23,Deputado Iolando,MDB,3,relatou (parecer),2023-06-07,2023,33,9,7736,api_i8,,normalizar,7736,77532,GAB DEP IOLANDO,Não apreciado(a),admissivel_com_ressalva,"Diante dessas ponderações, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 2.704/2022, no âmbito da CCJ, na forma do substitutivo apresentado.",parecer_autor
76414,15,Deputado Chico Vigilante,PT,3,relatou (parecer),2023-02-17,2023,33,9,7751,api_i8,,normalizar,7751,59303,GAB DEP CHICO VIGILANTE,,,,parecer_autor
76415,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2023-03-13,2023,33,9,7772,api_i8,,normalizar,7772,61892,GAB DEP FÁBIO FÉLIX,,,,parecer_autor
76416,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-05-04,2023,33,9,7772,api_i8,,normalizar,7772,70359,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Pelo exposto, verifica-se que em análise à proposição apresentada, reconhecemos a nobre intenção do autor, e votamos pela APROVAÇÃO do Projeto de Lei 2682/2022, na forma do substitutivo proposta na Emenda n 02, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76417,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2023-06-13,2023,33,9,7774,api_i8,,normalizar,7774,78440,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76418,15,Deputado Chico Vigilante,PT,3,relatou (parecer),2023-03-13,2023,33,9,7786,api_i8,,normalizar,7786,61786,GAB DEP CHICO VIGILANTE,,,,parecer_autor
76419,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2023-11-07,2023,33,9,7786,api_i8,,normalizar,7786,101244,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"Com efeito, no âmbito desta Comissão, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2.735/2022, na forma do substitutivo n. 2 aprovado na Comissão de Direito do Consumidor.",parecer_autor
76420,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-10-04,2023,33,9,7787,api_i8,,normalizar,7787,94491,GAB DEP JOÃO CARDOSO,Aprovado(a),merito_favoravel,"Pelas razões expostas, manifestamos no âmbito desta CAS pela APROVAÇÃO do Projeto de Lei nº 2739, de 2022. É o voto.",parecer_autor
76421,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-05-04,2023,33,9,7791,api_i8,,normalizar,7791,70411,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"Diante do exposto, vota-se, no mérito, pela aprovação do PL nº 2.693/2022, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76422,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-03-08,2023,33,9,7809,api_i8,,normalizar,7809,61216,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76423,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2023-03-13,2023,33,9,7835,api_i8,,normalizar,7835,61890,GAB DEP FÁBIO FÉLIX,,,,parecer_autor
76424,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-11-01,2023,33,9,7841,api_i8,,normalizar,7841,100965,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
76425,65,Deputado Pepa,PP,3,relatou (parecer),2023-11-27,2023,33,9,7843,api_i8,,normalizar,7843,104924,GAB DEP PEPA,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Transporte e Mobilidade Urbana, SOMOS pela APROVAÇÃO DO PROJETO DE LEI N° 2694/2023. É o voto.",parecer_autor
76426,62,Deputado Joaquim Roriz Neto,PL,3,relatou (parecer),2023-03-27,2023,33,9,7897,api_i8,,normalizar,7897,65173,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"Pelo exposto, manifestamo-nos pela APROVAÇÃO do Projeto de Lei nº 2.785/2022, no âmbito da Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76427,15,Deputado Chico Vigilante,PT,3,relatou (parecer),2023-03-01,2023,33,9,7904,api_i8,,normalizar,7904,60228,GAB DEP CHICO VIGILANTE,,,,parecer_autor
76428,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-05-24,2023,33,9,7914,api_i8,,normalizar,7914,74691,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, considerando os aspectos de conveniência, oportunidade, relevância social e viabilidade analisados, votamos, no mérito, pela APROVAÇÃO do Projeto de Lei nº 2.720, de 2022, no âmbito desta Comissão de Assuntos Sociais, na forma do SUBSTITUTIVO.",parecer_autor
76429,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-03-22,2023,33,9,7935,api_i8,,normalizar,7935,64400,GAB DEP THIAGO MANZONI,Não apreciado(a),merito_favoravel,"Nesses termos, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.707/2022, na forma do Substitutivo n. 2 proposto, e pela REJEIÇÃO da emenda substitutiva 1, apresentada pelo Deputado Delmasso.",parecer_autor
76430,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-06-13,2023,33,9,7959,api_i8,,normalizar,7959,78331,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"Assim, votamos pela aprovação, no mérito, do Projeto de Lei no 2.708, de 2022, nesta Comissão de Educação, Saúde e Cultura, com a aprovação das Emendas nº 01, 02, 03 e 15 e rejeição das Emendas nº 09, 16 e 18, as Emendas nº 07, 08 e 10 restam prejudicadas em razão da apresentação das Emen",parecer_autor
76431,23,Deputado Iolando,MDB,3,relatou (parecer),2023-02-23,2023,33,9,7972,api_i8,,normalizar,7972,59687,GAB DEP IOLANDO,,,,parecer_autor
76432,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-05-11,2023,33,9,7976,api_i8,,normalizar,7976,71579,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.718 de 2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76433,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2023-09-25,2023,33,9,7978,api_i8,,normalizar,7978,92117,GAB DEP EDUARDO PEDROSA,Aprovado(a),admissivel,"Diante do exposto, vota-se, no âmbito da CEOF, pela admissibilidade do PL nº 2.734/2022, nos termos do art. 64, II, e § 2º, do RICLDF.",parecer_autor
76434,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2023-03-27,2023,33,9,7978,api_i8,,normalizar,7978,65260,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2.734/2022, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76435,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-05-17,2023,33,9,7999,api_i8,,normalizar,7999,72637,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2741 de 2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76436,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-03-08,2023,33,9,7999,api_i8,,normalizar,7999,61327,GAB DEP GABRIEL MAGNO,,,,parecer_autor
76437,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2023-04-03,2023,33,9,8008,api_i8,,normalizar,8008,66756,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Ante o exposto, manifestamo-nos, especificamente quanto ao mérito, pela APROVAÇÃO do Projeto de Lei nº 2737/2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76438,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2023-10-16,2023,33,9,8008,api_i8,,normalizar,8008,97314,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2.737/2022, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76439,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2023-02-17,2023,33,9,8021,api_i8,,normalizar,8021,59450,GAB DEP FÁBIO FÉLIX,,,,parecer_autor
76440,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2023-03-02,2023,33,9,8023,api_i8,,normalizar,8023,60589,GAB DEP PAULA BELMONTE,,,,parecer_autor
76441,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-08-22,2023,33,9,8023,api_i8,,normalizar,8023,85199,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Diante de todo o exposto, manifestamo-nos pela ADMISSIBILIDADE do Projeto de Lei nº 2.746/2022, no âmbito da CCJ, com as emendas supressivas em anexo.",parecer_autor
76442,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2023-03-22,2023,33,9,8050,api_i8,,normalizar,8050,64396,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Sob os critérios desta Comissão de Assuntos Sociais, somos, no mérito, pela APROVAÇÃO do Projeto de Decreto Legislativo nº 270/2022, de autoria do nobre deputado Robério Negreiros, por tratar-se de justa e honrosa homenagem.",parecer_autor
76443,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-06-15,2023,33,9,8050,api_i8,,normalizar,8050,78710,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Em razão do exposto, e nada havendo qualquer reparo a apontar quanto aos aspectos de juridicidade, legalidade, regimentalidade, manifestamos nosso voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 270/2022 no âmbito desta Comissão de Constituição e Justiça.",parecer_autor
76444,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-10-02,2023,33,9,8065,api_i8,,normalizar,8065,93743,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
76445,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2023-02-13,2023,33,9,8069,api_i8,,normalizar,8069,58640,GAB DEP ROBÉRIO NEGREIROS,,,,parecer_autor
76446,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-09-12,2023,33,9,8092,api_i8,,normalizar,8092,89693,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Nesse sentido, somos favoráveis à APROVAÇÃO do PL 545/2023 nesta Comissão de Assuntos Sociais.",parecer_autor
76447,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2023-09-28,2023,33,9,8094,api_i8,,normalizar,8094,93248,GAB DEP FÁBIO FÉLIX,Não apreciado(a),admissivel_com_ressalva,"Pelo exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.° 2.777, de 2022, e das emendas da Comissão de Economia, Orçamento e Finanças, na forma do substitutivo anexo.",parecer_autor
76448,24,Deputada Jaqueline Silva,MDB,3,relatou (parecer),2023-03-03,2023,33,9,8094,api_i8,,normalizar,8094,60770,GAB DEP JAQUELINE SILVA,,,,parecer_autor
76449,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-04-13,2023,33,9,8095,api_i8,,normalizar,8095,67762,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.742/2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76450,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2023-08-09,2023,33,9,8153,api_i8,,normalizar,8153,83302,GAB DEP ROBÉRIO NEGREIROS,Não apreciado(a),inadmissivel,"Em razão do exposto, manifesta-se voto pela INADMISSIBILIDADE do Projeto de Lei nº 2.747/2022 no âmbito desta CCJ.",parecer_autor
76451,62,Deputado Joaquim Roriz Neto,PL,3,relatou (parecer),2023-03-20,2023,33,9,8160,api_i8,,normalizar,8160,63855,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"Dessa forma, tendo em vista que a proposição possui caráter meritório, bem como aperfeiçoa a prestação de política pública vigente, voto, no âmbito da Comissão de Economia, Orçamento e Finanças, pela APROVAÇÃO e ADMISSIBILIDADE do projeto de lei nº 2753/2022, de autoria do Deputado Eduardo Pedrosa, com o acatamento das emendas de nº 01, 02 e 03.",parecer_autor
76452,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-06-14,2023,33,9,8160,api_i8,,normalizar,8160,78660,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Pelo exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 2.753, de 2022, com as Emendas n.º 1 e 2 da Comissão de Assuntos Sociais e pela INADMISSIBILIDADE da Emenda n.º 3 da mesma Comissão.",parecer_autor
76453,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2023-03-06,2023,33,9,8176,api_i8,,normalizar,8176,60941,GAB DEP FÁBIO FÉLIX,,,,parecer_autor
76454,23,Deputado Iolando,MDB,3,relatou (parecer),2023-02-23,2023,33,9,8202,api_i8,,normalizar,8202,59693,GAB DEP IOLANDO,,,,parecer_autor
76455,61,Deputada Doutora Jane,REPUBLICANOS,3,relatou (parecer),2023-04-24,2023,33,9,8243,api_i8,,normalizar,8243,68825,GAB DEP DOUTORA JANE,Aprovado(a),merito_favoravel,"Seguindo esta linha de intelecção, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.798/2022.",parecer_autor
76456,23,Deputado Iolando,MDB,3,relatou (parecer),2023-07-25,2023,33,9,8253,api_i8,,normalizar,8253,82456,GAB DEP IOLANDO,Aprovado(a),admissivel,"Feitas essas ponderações, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 2.765/2022, no âmbito da CCJ, conforme substitutivo anexo.",parecer_autor
76457,24,Deputada Jaqueline Silva,MDB,3,relatou (parecer),2023-06-19,2023,33,9,8258,api_i8,,normalizar,8258,79109,GAB DEP JAQUELINE SILVA,Não apreciado(a),merito_favoravel,"Ante todo o exposto, manifestamo-nos, no mérito, no que se refere ao âmbito de atuação desta CDDHCEDP, pela APROVAÇÃO do PL 2770 de 2022.",parecer_autor
76458,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2023-05-03,2023,33,9,8262,api_i8,,normalizar,8262,70265,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelo exposto, no âmbito desta Comissão de Assuntos Sociais, no mérito, votamos pela APROVAÇÃO do Projeto de Lei n. 2.767.",parecer_autor
