sk_ato,co_materia,tipo_votacao,materia_texto,id_proposicao,voto,data_evento,sk_sessao
79572,2268,NOMINAL,PLC 69/2025 - 2º TURNO,151948,SIM,2025-06-17,
79573,2268,NOMINAL,PLC 69/2025 - 2º TURNO,151948,SIM,2025-06-17,
79574,2268,NOMINAL,PLC 69/2025 - 2º TURNO,151948,SIM,2025-06-17,
79575,2268,NOMINAL,PLC 69/2025 - 2º TURNO,151948,SIM,2025-06-17,
79576,2268,NOMINAL,PLC 69/2025 - 2º TURNO,151948,SIM,2025-06-17,
79577,2268,NOMINAL,PLC 69/2025 - 2º TURNO,151948,SIM,2025-06-17,
79578,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,NAO,2025-05-06,
79579,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79580,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79581,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79582,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,NAO,2025-05-06,
79583,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,NAO,2025-05-06,
79584,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79585,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79586,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79587,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79588,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79589,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79590,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79591,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79592,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,NAO,2025-05-06,
79593,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79594,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79595,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79596,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79597,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79598,2270,NOMINAL,PL 1709/2025 - 1º TURNO,152250,SIM,2025-05-06,
79599,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79600,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79601,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79602,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79603,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79604,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79605,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79606,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79607,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79608,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79609,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79610,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79611,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79612,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79613,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79614,2299,NOMINAL,PL 1599/2025 - 1º TURNO,151258,SIM,2025-05-13,
79615,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79616,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79617,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79618,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79619,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79620,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79621,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79622,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79623,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79624,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79625,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79626,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79627,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79628,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79629,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79630,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79631,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79632,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79633,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79634,2300,NOMINAL,PL 1599/2025 - 2º TURNO,151258,SIM,2025-05-13,
79635,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79636,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79637,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79638,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79639,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79640,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79641,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79642,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79643,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79644,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79645,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79646,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79647,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79648,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79649,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79650,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79651,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79652,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79653,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79654,2302,NOMINAL,PLC 68/2025 - 1º TURNO,151675,SIM,2025-10-21,
79655,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79656,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79657,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79658,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79659,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79660,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79661,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79662,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79663,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79664,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79665,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79666,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79667,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79668,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79669,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79670,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79671,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79672,2308,NOMINAL,BLOCO DE VETOS DE 13/05/2025,,SIM,2025-05-13,
79673,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79674,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79675,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79676,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79677,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79678,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79679,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79680,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79681,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79682,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79683,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79684,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79685,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79686,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79687,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79688,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79689,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79690,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79691,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79692,2333,NOMINAL,BLOCO DE PDLS DE 20/05/2025 - TURNO ÚNICO,,SIM,2025-05-20,
79693,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,NAO,2025-05-27,
79694,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79695,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79696,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79697,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79698,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79699,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,NAO,2025-05-27,
79700,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79701,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79702,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79703,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79704,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79705,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79706,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79707,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79708,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79709,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79710,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79711,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79712,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79713,2335,NOMINAL,PLC 67/2025 - 1º TURNO,151616,SIM,2025-05-27,
79714,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,NAO,2025-05-27,
79715,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79716,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79717,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79718,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79719,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,NAO,2025-05-27,
79720,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79721,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79722,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79723,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79724,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79725,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79726,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79727,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79728,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79729,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79730,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79731,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79732,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79733,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79734,2336,NOMINAL,PLC 67/2025 - 2º TURNO,151616,SIM,2025-05-27,
79735,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79736,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79737,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79738,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,ABSTENCAO,2025-05-20,
79739,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79740,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79741,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79742,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79743,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79744,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79745,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79746,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79747,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79748,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,ABSTENCAO,2025-05-20,
79749,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79750,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79751,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,NAO,2025-05-20,
79752,2339,NOMINAL,BLOCO DE PDLS DESTACADOS - TURNO ÚNICO,,SIM,2025-05-20,
79753,2340,NOMINAL,PDL 304/2025 - TURNO ÚNICO,151932,SIM,2025-05-20,
79754,2340,NOMINAL,PDL 304/2025 - TURNO ÚNICO,151932,SIM,2025-05-20,
79755,2340,NOMINAL,PDL 304/2025 - TURNO ÚNICO,151932,SIM,2025-05-20,
