fonte,entidade,origem_arquivo,origem_registro,campo_original,tipo_original,rotulo_original,descricao_original,origem_conjunto,descricao_do_conjunto_original,modulo,publicado_em
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].origemDocumento,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].quantidadeDeslikes,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].quantidadeLikes,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].siglaUnidadeCriacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].siglaUnidadeDisponibilizadora,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].statusDocumento,null|object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18295/documento/ativas,data/raw/probe-urgencia/98b74faaa51e3658.json,[].statusDocumento.descricao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18295/documento/ativas,data/raw/probe-urgencia/98b74faaa51e3658.json,[].statusDocumento.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].textoIdentificacao,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoConferencia,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.aplicabilidade,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.assinaturas,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.assinaturas[].idTipoDocumento,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.assinaturas[].quantidade,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.assinaturas[].tipoAssinatura,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.blocoParlamentar,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.consultaExterna,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.controleAutoria,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.controleStatus,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.descricao,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.excluido,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.idModelo,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.inicialProposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.nome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.ordenacao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.situacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.textoIdentificacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.tipoEmenda,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.tipoMensagemExecutivo,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.tipoNumeracao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].tipoDocumento.unidades,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,data/raw/probe-urgencia/14f697d85bc2dfb6.json,[].validoDesde,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas/tipo-documento-options,data/raw/probe-urgencia/77dbd73460db0b7c.json,[].value,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].ano,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].autores,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].autoria,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].dataAcesso,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].dataLeitura,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].dataLimite,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].descricaoProposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].ementa,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].etapa,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].habilitadoOnline,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idAutoria,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idRelator,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idTipoProposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idUnidade,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idUsuarioAtribuido,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idUsuarioDisponibilizado,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].idsMarcadores,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].parecer,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].pesquisa,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].proposicaoBlacklist,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].regiaoAdministrativaNome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].sessaoVirtual,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].siglaNumero,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].siglaNumeroAno,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].situacaoProposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].somenteNaoLidas,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].temaId,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].temaNome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].tipoNumero,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,content[].tipoProposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,detail,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,distribuicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,empty,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/tipo-emenda/options,data/raw/probe-urgencia/7aea894d359b4736.json,error,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,first,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].acao,null|string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].dataHistorico,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].descricao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].id,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].idProposicao,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].idUnidade,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].ipUsuario,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].loginRede,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].mostrarAndamento,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].mostrarHistorico,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].nomeUnidade,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].proposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,historico[].sigla,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,idsUnidadesDisponibilizadas,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,idsUnidadesDisponibilizadas[],number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,last,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,message,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,number,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,numberOfElements,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.offset,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.pageNumber,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.pageSize,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.paged,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.sort,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.sort.empty,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.sort.sorted,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.sort.unsorted,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,pageable.unpaged,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,path,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autoresStr,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].email,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].historico,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].idDocumentoProposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].matricula,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].nome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].partidoPoliticoId,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].partidoPoliticoSigla,null,n/d,n/d,n/d,n/d,n/d,não publicado
